,Words,Vectors
10,Logan-Albert,"(0.040727902, 0.047747817, 0.013733771, 0.049699176, -0.031068195, 0.036545064, -0.018674254, 0.012710895, 0.037350584, -0.049013175, 0.00043233484, -0.02648213, 0.03672793, -0.043170895, -0.02505939, 0.019785631, -0.0037571564, -0.03608948, -0.03721744, 0.041042242, -0.03992989, -0.002398096, -0.005172897, 0.046737183, 0.0034493692, -0.044425096, 0.030316677, -0.029508043, -0.0112629905, 0.0073852763, 0.0003983155, -0.014948476, -0.015817355, -0.005225133, 0.03259356, 0.04080384, -0.0059820786, -0.036195338, -0.045880806, 0.02074435, -0.032284476, 0.03140373, -0.03517605, -0.044858515, 0.016828004, 0.035068188, -0.044002343, 0.044872392, 0.03146148, -0.005989421, -0.0053713806, 0.0076322556, 0.035866152, -0.04832188, 0.03140286, 0.024646055, -0.044042002, 0.01590098, -0.04177208, 0.029073786, -0.0015149005, 0.048290696, 0.027676132, 0.032243285, -0.018658735, 0.029828046, 0.026263203, -0.004923176, 0.022680175, 0.048452113, 0.01033498, 0.017621066, 0.03655299, -0.0032607093, 0.014732312, 0.03815141, 0.015786257, -0.046767056, -0.04069984, -0.014864601, -0.011807799, 0.015436616, 0.03471316, 0.038762424, -0.01442939, -0.046230342, -0.03798815, -0.04654937, 0.03355888, -0.04903511, -0.0032540672, -0.0010616072, -0.013257194, 0.00070488453, -0.043397035, 0.009005807, -0.01842624, 0.04067706, -0.02457924, -0.0044122227)"
11,9NEWS,"(0.01146909, -0.048464123, 0.023601094, -0.049735278, -0.004503316, -0.054802284, 0.001696729, 0.032588333, 0.05307281, 0.0075497716, -0.026375955, 0.011353263, 0.0146793, 0.012799425, 0.058381025, 0.025785457, -0.03658094, 0.00582225, 0.008809152, 0.016036151, 0.021372588, -0.021472653, -0.023438102, -0.020236349, 0.012185312, 0.03583572, 0.023390701, -0.0030854733, -0.0009463684, -0.012529128, -0.015107301, -0.04368283, 0.024147255, -0.051138293, -0.044568557, -0.015363228, 0.044607036, 0.026803069, 0.013753189, 0.005928772, 0.040827893, -0.0008924692, 0.020445189, -0.0013081493, 0.0216347, 0.02706988, 0.039197415, -0.023001196, -0.012620835, 0.02053046, 0.027209895, 0.04685181, -0.023042774, -0.0061771045, 0.026885286, -0.010591545, -0.016776735, 0.034054346, 0.036194447, -0.03272039, 0.039706983, -0.020741312, -0.05251482, -0.055669308, 0.01731543, -0.043017957, 0.03832279, 0.049666055, 0.038252912, 0.035116248, -0.01695278, 0.011169439, 0.051404998, 0.037438095, -0.023774892, 0.04996894, -0.014225979, 0.026399385, -0.041849915, -0.029750843, 0.004688469, 0.002334757, 0.017624859, -0.028657554, -0.028630823, -0.042494543, 0.009335928, -0.049182806, -0.038069163, 0.034532875, 0.031404942, -0.019187298, 0.036445197, 0.020130927, 0.038511768, 0.025919242, -0.039993275, -0.004003017, -0.00483097, 0.018996185)"
12,stationary,"(-0.03500228, -0.010628175, -0.015430283, 0.020114873, 0.01146885, 0.011168979, 0.037284102, -0.041945554, 0.023906935, -0.0422462, 0.011955522, 0.042770077, -0.033637546, 0.038319413, 0.044081453, -0.011382926, 0.011706807, 0.02483989, 0.026047815, 0.031872217, 0.03882147, -0.0312387, 0.026600089, 0.029472817, -0.015455425, 0.033330563, 0.010405742, -0.026756931, 0.046453584, -0.006822191, -0.0023198724, 0.04952338, 0.04542363, 0.0018075332, -0.0005984083, -0.034768067, -0.012237944, -0.003836166, -0.005936764, -0.029913355, -0.041543912, 0.010392033, -0.02223803, -0.047267426, -0.030036021, 0.04980806, 0.002604317, -0.021691466, -0.027703071, -0.029287959, 0.048539374, -0.01263801, 0.005649708, -0.030429447, -0.026422942, -0.046068694, -0.041561328, -0.017902672, 0.014159273, 0.020597603, 0.01857828, -0.031981826, 0.0445962, -0.04440645, 0.021269921, 0.043361638, -0.040327586, 0.04920764, -0.041853845, 0.038783852, 0.03725573, -0.010767758, -0.029555226, 0.025567543, 0.00072561577, -0.021271348, 0.0171876, 0.013598215, 0.017193984, -0.04974052, -0.038624704, -0.04118097, 0.04395232, -0.03894012, -0.013562284, -0.046134055, 0.03553972, -0.035345055, -0.019325351, -0.0098075755, -0.027165486, -0.008406628, -0.04697783, 0.0051652566, 0.023615386, -0.042142153, -0.01220255, -0.04297314, -0.02397498, -0.031496633)"
13,Weather,"(0.024454582, 0.008375417, 0.006684281, 0.02746338, -0.0059988387, -0.01123954, 0.0058098547, -0.009554766, -0.03268949, 0.018823419, -0.037323512, -0.019550776, 0.008296549, 0.048127417, 0.019187693, 0.02759869, 0.0180933, -0.029270267, 0.02937204, -0.049064007, -0.042595293, -0.0109182, 0.031703126, -0.010464739, -0.034223665, 0.0059314594, 0.015702475, 0.0009932034, -0.00050059706, 0.008340944, -0.031337455, 0.022408355, -0.047958292, -0.005410362, -0.047882177, -0.025282621, -0.023172332, -0.027984692, -0.04016888, 0.040046338, -0.025461936, -0.021762324, -0.03203528, 0.043663707, -0.004841171, 0.017004196, -0.010788538, -0.032082953, -0.019913424, 0.0072258487, -0.02697189, 0.048636165, -0.032034934, -0.047520366, 0.047433283, -0.035474576, 0.037965927, 0.030891705, -0.01052016, -0.040825225, 0.007488966, 0.0028061382, 0.013005886, 0.04834545, 0.02662206, 0.0037195906, 0.019609872, 0.02290589, 0.011260368, 0.039068792, 0.022450868, -0.042468276, 0.023345325, 0.03509252, 0.008721292, -0.04752449, -0.014396835, 0.0027462244, 0.009367861, -0.020603502, 0.01485448, 0.01486491, -0.03476069, -0.021192491, 0.037581872, 0.045231964, 0.013289336, 0.036259297, 0.04377811, -0.027999127, 0.036473047, -0.020630574, -0.01803856, 0.04421084, -0.03681799, 0.043770675, -0.027001655, -0.030762805, -0.044481337, -0.01920016)"
14,-,"(-0.029325426, -0.03246572, 0.04209956, -0.019304072, 0.044632543, -0.04610473, -0.026057756, -0.04195868, -0.023373032, 0.02123985, 0.047315087, 0.011492409, -0.010998856, 0.0332526, -0.006982159, 0.007500995, -0.013300739, 0.027504314, 0.030718122, 0.006074358, 0.03107008, -0.010358393, -0.018819356, -0.0037995689, -0.0097486265, 0.018382642, -0.03790163, -0.030740608, -0.0328552, 0.007191468, 0.00014250353, 0.042042185, 0.014295135, 0.039485727, -0.035736285, -0.04551772, 0.040432718, -0.019945253, 0.039292324, 0.042115394, 0.0063754804, 0.01060269, -0.00046703964, 0.021832768, 0.027711097, 0.014258314, 0.04189713, -0.007251203, -0.019717932, -0.0074266307, -0.042664707, 0.030404616, 0.0259046, -0.024261415, -0.03538716, -0.028155768, -0.040288247, -0.028187906, -0.019541323, 0.008845996, 0.048084725, -0.028800284, 0.01652563, -0.030376567, 0.030330662, -0.011738777, -0.015646826, -0.014923237, 0.029663395, -0.012361847, -0.013343714, 0.006055247, -0.009816684, 0.017762806, 0.039727475, -0.04961748, 0.02952781, -0.045042645, 0.00597813, -0.044322908, -0.011986066, 0.02922232, -0.04339869, 0.048019256, -0.048867214, -0.031916965, 0.0024039745, -0.023982776, -0.018986715, -0.006885886, 0.031003084, -0.019394374, -0.034996428, 0.049662534, 0.0023784041, -0.037618555, -0.011183012, -0.035529792, -0.0015452728, -0.022719694)"
15,Civic,"(-0.03833555, 0.030594144, 0.016530123, 0.022490133, -0.024279237, -0.0018338934, 0.029772554, -0.0017358437, -0.03109914, -0.025469506, -0.03161861, 0.048280742, -0.048682403, -0.038247276, -0.013877988, -0.0008470528, -0.0384982, -0.030068671, 0.03162538, 0.0026271567, 0.016414646, 0.0011824854, 0.0030500516, -0.02554269, -0.049490776, 0.020833064, -0.0020813346, -0.021629596, -0.0062478073, -0.048460234, 0.0067746267, -0.00804317, -0.014743067, -0.04342537, 0.045649204, -0.048491683, 0.038151506, 0.044645872, -0.008977391, 0.0056345686, 0.038538408, 0.0031770468, -0.030830527, -0.0016652569, -0.032119475, 0.03370813, 0.039053712, 0.020444166, -0.006315984, -0.0073032863, -0.0014596693, 0.0029252768, 0.010000467, 0.002587784, 0.017647695, -0.03721385, 0.015975919, -0.015823472, 0.010701228, -0.014474213, -0.04581089, -0.0067249425, -0.019727409, 0.016383957, 0.01155474, -0.04101225, 0.041379306, -0.011219729, -0.02203927, -0.01330452, -0.038856708, 0.01292317, -0.010164224, -0.027829362, -0.009098362, -0.024001492, 0.0019909516, 0.03750707, -0.045270633, -0.016511105, 0.017612938, -0.017154824, 0.003037952, 0.023672078, -0.0030204058, 0.0029799119, 0.0215845, -0.029211318, -0.02646972, -0.03535986, 0.033772502, -0.031639412, 0.009477448, -0.027618885, 0.008551039, 0.022377882, -0.015222155, -0.037176512, -0.018057168, -0.026914645)"
16,Centre,"(0.034449056, -0.027273126, 0.0067777527, -0.032855082, -0.0049470165, -0.011274178, 0.03421699, -0.017005097, -0.007980404, -0.009450484, -0.0048332983, 0.0072946055, -0.01546573, -0.038814813, 0.01495549, 0.045503195, 0.016699987, -0.009769971, -0.04330828, 0.038211122, -0.019142762, -0.04158766, -0.0068467474, 0.00964325, -0.003478604, 0.022924442, 0.04372453, -0.057031054, 0.037785105, 0.016958196, 0.022678277, -0.034753416, -0.035075974, -0.03961244, -0.05845051, 0.017256927, 0.049271338, -0.0045904606, -0.019466432, 0.009948587, -0.0072937496, -0.023610188, 0.0018800743, 0.030888997, 0.029647881, 0.05342957, 0.022245506, 0.013486998, 0.017301425, 0.028550722, 0.03450411, -0.029985493, 0.031376373, -0.04652441, 0.052588504, 0.012921739, -0.04640667, 0.006863785, 0.008267293, 0.02580596, -0.026381474, 0.025592467, -0.043022867, 0.0040711216, 0.05022911, -0.038290467, 0.031669296, -0.0214539, -0.047874928, 0.024053158, -0.03462449, -0.012668467, -0.017791646, 0.01624146, 0.043427944, 0.040939674, 0.013072466, -0.03157052, -0.004151827, -0.05257725, -0.025007011, 0.040027946, 0.01175702, -0.024559462, -0.0020645845, 0.0029617392, -0.018682593, -0.034688845, -0.05147824, -0.029205242, 0.0333849, 0.0054717036, 0.029035738, 0.004698977, 0.015072994, 0.044904087, -0.056703776, 0.031732716, 0.057186466, 0.055173855)"
17,accept,"(0.040496137, 0.048405264, 0.00094658136, -0.039627492, 0.0012905374, -0.04908515, -0.033088163, 0.047208462, 0.04543403, 0.014551412, 0.004111171, 0.0418741, -0.023620367, 0.042224336, 0.0493305, 0.037748303, -0.00059955195, 0.020447444, 0.018168937, -0.022166206, 0.008683085, -0.030489886, -0.032532144, 0.004259061, 0.0046827793, 0.040163364, 0.016761873, 0.024325084, -0.03181126, -0.008252192, 0.044128407, 0.011287808, 0.0043343194, -0.026464416, -0.004815601, -0.037935995, -0.043280568, -0.025461555, 0.03127147, -0.042632867, -0.011939932, 0.02358054, 0.0050309673, 0.045414593, -0.020485152, 0.038812865, 0.0039141774, -0.028740395, -0.016986787, 0.030961242, 0.022110108, -0.014957525, -0.032797597, 0.043670926, 0.015921522, 0.02528951, 0.002157189, 0.014042724, -0.030032432, -0.040105976, 0.02442259, 0.021679375, -0.019397343, 0.008811843, 0.023198891, 0.00825914, -0.04361489, -0.040913224, 0.0111123435, -0.03213179, -0.030274773, -0.03071096, 0.019922469, -0.0021920316, -0.004909396, 0.005045425, 0.0046596415, -0.039633285, -0.022476567, 0.017768275, 0.002983369, -0.031064069, 0.041525077, 0.030223433, -0.016828202, -0.03497857, 0.021371786, -0.03451979, -0.036048867, -0.020497167, -0.015738845, -0.028407967, -0.030316794, -0.0085712895, -0.039229143, -0.018692553, 0.03286164, 0.023987483, 0.008317091, -0.034072816)"
18,fellow,"(-0.02195909, 0.037478868, 0.04368389, 0.017161336, -0.046166457, -0.033382177, 0.044987906, -0.006326426, -0.04152615, 0.03293134, 0.043515053, -0.0038046353, 0.009530149, 0.002333831, -0.008254398, -0.002648402, 0.033110846, 0.0046265125, 0.031564962, -0.026135504, 0.0038079135, 0.046433304, -0.024405885, 0.021624673, -0.027093446, 0.0025094636, -0.019120336, -0.03862505, -0.008456934, -0.0070125572, 0.03139538, -0.028831339, 0.0009819157, -0.026949346, -0.023091555, 0.0008190386, 0.015263643, 0.03931744, 0.02296957, 0.04534659, -0.021983672, -0.026249385, -0.038083445, -0.042919267, -0.0044215694, -0.013396241, 0.044314552, -0.010990191, 0.0031769164, 0.03039148, 0.02561431, 0.048638973, 0.02589411, 0.047315624, -0.017478336, 0.03985877, -0.036646925, -0.03791648, 0.018358897, 0.033405546, 0.016813103, -0.022271156, 0.03894038, 0.043347646, 0.011607684, 0.015749302, 0.0032484904, -0.048191037, 0.044988323, 0.041676167, -0.043483593, 0.046657685, -0.0026393905, -0.015121508, 0.032780718, 0.023378853, 0.01711199, 0.04138163, 0.012236584, 0.02989116, -0.007293809, 0.04529475, 0.0011084452, 0.021970037, -0.040353216, -0.042934775, -0.030305553, 0.04829589, -0.010283541, -0.029078603, 0.021237087, -0.0434474, 0.015497949, -0.032257996, 0.029614124, 0.03667133, 0.033078525, 0.0028014071, 0.00943438, -0.037727226)"
19,goods,"(0.048572037, 0.044125628, 0.02813612, -0.020938387, 0.0073010186, 0.024539798, 0.048030503, 0.029284006, 0.02111143, 0.031576738, 0.0119926, 0.009783551, -0.033652548, 0.04846876, 0.040892802, 0.023116197, 0.04268423, -0.0390187, 0.046052106, 0.0147266835, 0.03911913, 0.036237013, 0.016068142, -0.037972942, -0.034399837, 0.032038838, 0.025251837, -0.0024947035, -0.016782453, 0.03293858, 0.047205225, -0.035465185, 0.01995424, 0.034015227, -0.0033646845, -0.042371184, -0.0031099843, -0.049662806, -0.008120637, 0.023085434, -0.0076562557, 0.040549155, -0.01132546, 0.049285736, 0.009441217, -0.01593596, -0.0074317846, -0.02003455, -0.0179537, 0.017143477, 0.0031924413, -0.039424654, -0.024738498, -0.0011219766, -0.012287555, -0.013908725, -0.047319178, -0.046812188, 0.006639684, -0.028582336, -0.03555046, 0.010992148, 0.013307909, 0.0117621645, 0.03509524, -0.029005527, -0.049222663, 0.027726946, -0.023003729, -0.01702619, -0.022434302, 0.003498549, 0.016728155, -0.03125312, 2.7003334e-05, -0.011814941, -0.041084956, 0.03757, -0.029146928, -0.0010855678, 0.036523603, 0.01592354, 0.0472985, -0.04744221, -0.03331357, 0.0013362378, 0.022894885, -0.036028057, -0.040772457, 0.03541279, -0.03643725, -0.04032387, 0.0012020316, -0.0036095513, 0.027499698, -0.042011663, 0.04301857, -0.008629705, -0.028624509, -0.00958613)"
20,could,"(-0.030109111, 0.030336378, 0.05958863, -0.01728675, -0.009582844, 0.028273003, 0.034563232, -0.04237864, 0.023237167, 0.030749483, 0.012706488, -0.039299343, 0.0075623547, 0.031149505, 0.0022494423, 0.01034604, 0.025797429, 0.040591616, -0.0039216396, -0.047596365, -0.04800303, 0.010759672, -0.010305001, -0.03812694, 0.034038007, 0.0051325643, 0.042624325, 0.008654714, 0.030660942, 0.020023633, -0.023504259, 0.023436977, 0.022916034, -0.05967334, 0.03797275, -0.058420043, 0.059130855, 0.050589964, 0.03172869, 0.054992106, -0.025067456, -0.041983183, -0.034169603, 0.032568622, -0.033236112, 0.03099342, 0.05168713, -0.020149564, 0.017739575, -0.019567985, -0.05243816, 0.037259884, 0.04657565, -0.0066552553, 0.06045351, -0.025949022, -0.044207532, 0.031689048, 0.039244834, 0.01542421, 0.0009595018, -0.0557752, -0.029494064, 0.025468122, 0.03671879, 0.032751743, 0.043380525, 0.028441535, -0.005690986, -0.0129372785, -0.024841169, -0.034108218, 0.054365452, -0.046939027, 0.038814258, 0.047568038, 0.0014509566, 0.0023055202, 0.023163524, -0.0012372343, -0.0024244492, 0.021318868, 0.01199057, -0.0014957442, -0.03842713, 0.00064891146, 0.0030031402, -0.037979186, -0.046103243, -0.033107024, -0.008882826, -0.03456399, 0.057224374, -0.004157343, -0.026530044, -0.0001807984, -0.018832112, -0.00023944063, -0.018625636, 0.041380554)"
21,qldflood,"(0.03979415, 0.04782183, 0.000944484, 0.03840563, 0.048742924, 0.019794453, 0.0040355213, 0.01952077, 0.001953017, -0.045106698, -0.003337752, -0.012721408, -0.028034901, -0.043612864, -0.021681964, -0.04030211, -0.025670087, -0.020934928, -0.031302977, 0.003902018, -0.0049277656, -0.0031142011, 0.03972191, -0.012285482, -0.04303521, -0.01805818, -0.040436886, -0.0054910406, 0.025349919, 0.017166462, -0.024802221, -0.00065454096, 0.008808114, 0.023199562, 0.013592545, 0.01640724, 0.036211874, 0.001767695, -0.030689836, -0.042891562, -0.03810476, -0.0325457, 0.03785875, -0.0111789, -0.022784544, -0.044032324, -0.0012933128, -0.016372241, -0.037105322, -0.0307222, -0.018273093, -0.03987639, -0.034510743, 0.047340285, -0.0023045912, 0.03275286, -0.004248809, -0.037968576, -0.013715483, 0.008366406, -0.014224827, -0.033447254, -0.017023206, 0.021135632, -0.043026652, 0.041858677, -0.040853094, -0.04492563, 0.042120125, 0.04325192, -0.00090463087, 0.040127907, 0.037369, 0.035643492, 0.022386122, -0.049775302, 0.044452023, -0.034592845, -0.047105383, -0.024833906, 0.012674835, 0.010252189, -0.022679115, -0.010623477, -0.0025012977, -5.985424e-05, 0.03350086, 0.0078989975, 0.017140124, 0.0012346134, 0.03608005, -0.040331163, 0.015499245, 0.047392618, 0.027136352, -0.01420214, 0.040222097, -0.016475417, 0.048793066, -0.046524145)"
22,An,"(0.026068572, 0.019478392, -0.006523382, 0.01070255, -0.009185888, -0.012079395, -0.033444896, 0.04418682, 0.04032241, 0.041723203, -0.0044691786, 0.02105106, -0.02386862, -0.0114115365, 0.035026047, -0.03472662, 0.01180632, 0.0047887564, 0.0338928, 0.043471765, -0.03717973, 0.02270547, -0.029620577, -0.034689594, -0.031868912, -0.024952268, -0.04264002, -0.021767665, 0.007488955, 0.023039076, -0.02087363, 0.014068518, 0.005574405, 0.0031878836, -0.018266011, -0.029661084, 0.033278357, 0.043798592, 0.022449244, -0.026835907, -0.025605237, 0.02111734, -0.042589545, -0.025757754, -0.036340058, 0.04078413, -0.011695921, -0.040051352, -0.02519002, -0.012850583, 0.0018561482, -0.016512848, 0.020181905, 0.04196531, -0.04166795, 0.043983135, -0.019234037, -0.011291493, -0.01787442, 0.0194952, -0.0038429499, 0.033052478, 0.02072421, -0.016143572, -0.014410056, -0.028207516, 0.042646434, 0.0003548488, 0.041358504, 0.0413401, 0.021311354, -0.04966543, -0.0063477047, -0.047139026, 0.0046114326, 0.00954894, 0.006909929, -0.018203773, 0.0230099, 0.035632562, 0.016059283, -0.02518121, 0.013638806, 0.021848742, -0.009033181, 0.0025970712, 0.026656333, -0.0069714077, -0.008593809, 0.00034551695, -0.0075783357, -0.013633858, -0.024065018, 0.019192647, -0.0075459965, 0.026275266, 0.028259229, 0.029512357, -0.042148996, 0.004983902)"
23,river,"(0.012473892, 0.04533842, -0.023478974, -0.0020913482, -0.036340464, 0.007141672, 0.01639345, -0.023580348, 0.016059648, -0.0022261962, -0.045096185, 0.033738796, -0.00059704855, 0.049589302, 0.02097373, 0.018028352, -0.034348108, 0.042866398, 0.031457912, -0.03627349, 0.0358953, -0.02903235, 0.016529512, 0.03166828, -0.049063016, 0.035469655, 0.02579308, -0.024299681, 0.019228462, -0.019377006, 0.03068659, -0.04887053, -0.010463525, -0.01200787, -0.02418462, -0.012684561, -0.026570845, -0.014330458, -0.015075088, -0.039088607, 0.028133262, 0.026558664, 0.042314004, 0.020414423, -0.042854227, -0.024297608, -0.013823606, 0.004977785, 0.021669459, 0.009270728, -0.0083780065, -0.0058300495, -0.004828073, -0.022045542, -0.04953747, 0.004560124, 0.021573845, 0.048230637, 0.013783339, 0.0045014843, 0.046281386, 0.036105786, -0.030647969, 0.03286225, 0.03036097, -0.04994824, -0.048696257, 0.033497427, 0.039646994, -0.044766154, 0.0036699288, -0.014356315, -0.034822892, -0.035807718, -0.0167436, -0.009428501, -0.04205195, 0.01295859, -0.025796806, -0.04293288, -0.035043884, 0.007247485, 0.038784873, -0.008279204, 0.047634665, 0.025515888, 0.019686226, -0.041089367, 0.022091094, 0.038356926, 0.044720378, 0.04624014, -0.0022405386, 0.018094923, 0.00429089, 0.03490651, 0.03748404, 0.04242119, -0.012646936, -0.04025389)"
24,though,"(0.047358077, 0.005427917, -0.018324042, 0.008775425, -0.02794906, -0.024552835, -0.022591475, -0.028922845, -0.056609757, -0.0076605533, 0.037989378, 0.012766218, -0.0490705, 0.02392305, -0.042837225, -0.012134113, 0.022974523, 0.03551284, -0.00180312, 0.04423955, -0.04434633, -0.039691433, -0.03109432, 0.03946282, 0.049767684, -0.016734904, -0.03363194, 0.025101667, 0.027126985, 0.044426464, 0.011397969, -0.011635443, 0.023064403, 0.045020502, 0.030590143, 0.033647195, 0.037268106, 0.02535286, 0.027035505, 0.03308304, 0.044012584, 0.04315674, -0.036036458, 0.023590473, 0.022935089, 0.021788366, 0.031927146, -0.005388189, 0.028591873, -0.035527766, 0.025137518, 0.022970116, 0.009267427, 0.048338152, 0.014700922, 0.049129564, -0.046194363, -0.017071031, 0.030684495, 0.039413426, 0.0345857, 0.004425093, -0.0063783186, -0.024184907, -0.009999388, -0.036637872, -0.048211906, 0.015943836, -0.037615206, 0.028658671, 0.02258381, -0.008788335, 0.0011672251, -0.00644455, 0.0360102, -0.013639725, -0.022949127, -0.037087183, 0.023154374, 0.05181804, -0.039648745, -0.038460005, -0.02058881, -0.02798567, -0.037183862, 0.056621403, 0.056722015, 0.044439543, -0.006768539, 0.013563092, 0.027242009, 0.028477382, 0.032197367, 0.034920886, -0.0040467526, -0.04059945, 0.0036265606, 0.02832911, -0.03646852, -0.0354479)"
25,currently,"(-0.010319997, 0.00055297464, -0.03954457, -0.036753904, 0.024699476, -0.027677048, 0.04087485, -0.020008136, 0.0070560463, 0.04737356, -0.045245744, -0.004403293, -0.045893777, -0.048225142, 0.023680773, -0.014332771, -0.0447199, 0.04098935, 0.0058187135, -0.041654956, 0.010779977, 0.041818667, 0.024633873, 0.043075804, -0.01604072, -0.03822609, -0.03909328, -0.039850604, 0.031931113, -0.010750961, 0.017192911, 0.018221166, 0.031897355, 0.0016660467, -0.04848007, 0.0239483, -0.023313701, 0.004131783, -0.014291786, 0.030081537, -0.03731514, -0.01717905, -0.017585803, -0.019109441, -0.022496581, -0.026459778, -0.005377032, -0.023475194, 0.036371473, 0.04199959, 0.034470644, 0.0051808134, 0.037066426, 0.0038750991, 0.04010577, 0.046325255, -0.040785648, 0.02470437, -0.025548412, -0.03776274, -0.011621404, -0.039310895, 0.046636727, 0.033794496, -0.021317637, 0.018188585, -0.04995613, 0.013076019, -0.0050438643, 0.034226406, -0.018118642, 0.036994044, -0.006966315, -0.030127836, 0.019224916, 0.018189218, -0.019096076, 0.013450097, 0.025970962, -0.009133685, -0.029540217, 0.035562787, -0.04970162, 0.0148035325, -0.0045675747, -0.024833942, -0.017909277, 0.039028052, -0.00048403814, -0.016429413, 0.024257492, 0.0048424825, -0.0203519, -0.026285768, 0.030822728, 0.0374959, -0.010233365, 0.032795083, 0.010501005, 0.038591173)"
26,reason,"(0.0026942058, -0.038910665, -0.035018083, 0.031469338, -0.05721504, 0.035327792, -0.026673995, 0.023338232, -0.060323253, 0.006343865, -0.01673556, 0.010391628, -0.060433272, 0.055685606, -0.032420438, -0.03620383, -0.023912776, 0.028829657, -0.019186893, -0.01690249, -0.040235844, 0.0071592005, -0.011198169, 0.044208117, -0.02667166, -0.01732777, 0.0036065334, 0.037514538, 0.028477708, -0.011472257, -0.020862546, 0.043256182, 0.041961364, 0.061227042, -0.023234826, 0.026153153, -0.054329462, -0.047785502, 0.010735653, 0.023093527, 0.06182812, -0.031629905, 0.03930202, -0.03547929, -0.045403432, -0.014017535, -0.029839529, 0.028286127, -0.04280018, -0.0075139147, -0.005409702, -0.025634516, -0.030756792, 0.049668014, -0.057119064, 0.040989656, -0.016982839, -0.04051147, 0.00929729, 0.033673663, -0.007878654, 0.04245554, 0.0031933193, 0.04547714, -0.0072048684, -0.008149324, 0.010119017, -0.0077947597, 0.0120053245, 0.059980854, 0.036956314, 0.034393094, -0.051625535, 0.021844517, 0.0124173695, -0.027827773, 0.05192318, -0.016011694, 0.031947996, -0.0059202034, -0.012456069, 0.04347627, 0.013514114, 0.036454476, -0.04933503, -0.011846745, 0.029494748, -0.016153531, 0.0046687806, -0.044452827, 0.011842194, -0.05399767, 0.023522357, -0.02776364, 0.007023174, -0.039267868, -0.0021024353, -0.04967249, 0.027849315, -0.0072211856)"
27,More,"(-0.03528303, 0.020833757, 0.018576395, 0.025671009, 0.008350253, 0.04773208, 0.020932008, 0.032435033, -0.014886867, -0.044626262, -0.032803226, -0.027072359, 0.030903827, 0.04679424, -0.0030015595, 0.04225156, -0.04227364, 0.040583793, 0.027617123, -0.009353757, -0.044179108, -0.041847896, -0.047425102, -0.01298083, -0.036337852, -0.0013860464, 0.0110134855, 0.013919558, 0.037536982, -0.014503289, -0.031756774, 0.022556517, 0.013860833, -0.036453687, -0.0038313046, -0.009558223, -0.03058827, -0.03405632, -0.030828012, -0.019406272, -0.022899603, 0.031595897, 0.013842408, -0.02993474, -0.04194536, -0.0027327314, 0.045021247, 0.04236113, 0.019055452, -0.043733634, 0.04550102, 0.022566821, -0.012209486, 0.021203253, -0.043067314, 0.013332497, -0.033187367, 0.029129889, 0.048154, 0.007976674, 0.03326526, -0.014952291, 0.026806246, -0.0143710375, -0.006789636, -0.03373511, -0.026517464, 0.00041946024, -0.036091197, 0.0061179623, 0.027086284, -0.041876078, 0.003216289, 0.0049527176, 0.021168817, 0.028476585, 0.021742653, 0.01617631, 0.0070131198, 0.0041522495, 0.010572828, -0.03075607, 0.047299657, 0.048632015, -0.014659643, 0.01310489, -0.035607744, -0.03920729, 0.025143292, -0.034948707, -0.035162427, 0.028230999, -0.048398662, -0.0059991963, 0.003252171, -0.04521191, -0.026144708, 0.009926759, 0.0035349242, 0.020610679)"
28,33,"(-0.039916478, -0.02676778, 0.030126441, -0.031895258, -0.018292893, 0.03226984, 0.044128302, 0.008609343, 0.04563823, 0.01998571, 0.030722503, 0.035333287, 0.0006657019, 0.042391013, 0.0041795373, -0.00983838, 0.02068856, -0.008306611, 0.03141283, 0.01439688, -0.0263757, -0.043504547, 0.0044431314, -0.026410699, 0.008060418, 0.048726883, 0.002776228, 0.011200894, 0.04428791, -0.0060479417, -0.015191853, 0.039535414, -0.04459064, 0.024534773, 0.0019538775, 0.028633785, -0.014171563, -0.04149996, -0.001039885, 0.0460982, -0.0068161003, 0.019606832, -0.025726855, 0.03451618, -0.0038156137, -0.04740485, -0.02717091, 0.022762362, -0.02630024, 0.03900582, 0.043702926, -0.018299997, 0.049833093, 0.018869136, 0.0016552918, 0.0069916733, 0.027260687, -0.039196588, 0.018806707, -0.004764758, 0.020770457, -0.020984208, -0.009733032, -0.03716576, -0.022506809, -0.010858595, -0.003918756, -0.0057838447, -0.007525634, -0.0057274476, 0.002315484, 0.046426143, 0.016798798, -0.033063553, 0.025620345, 0.0030909888, 0.04306897, 0.009625364, -0.048763204, -0.04517758, 0.029126648, -0.009484816, -0.015746236, -0.04935218, 0.010653328, -0.014205683, -0.010234274, 0.024035502, -0.020537794, 0.038506415, -0.00437212, -0.04705323, 0.033906724, 0.028394666, 0.039551865, -0.04535656, 0.03909168, 0.032249976, 0.046102557, 0.011697151)"
