,Words,Vectors
10,Georgia,"(-0.0005045699, -0.014791715, -0.015986469, 0.031147929, 0.01551836, -0.017676027, 0.00074879185, 0.0037603031, 0.03181011, -0.0019668413, -0.021895353, -0.041791677, -0.056873865, 0.039519146, -0.028591469, -0.046113353, -0.03459487, -0.0066793803, 0.02605539, -0.022648541, 0.016009063, 0.0013083997, 0.04756468, 0.011116915, 0.0002970795, -0.026003487, -0.01671877, -0.008020045, 0.022220843, 0.009294156, -0.028368011, 0.022451593, -0.035441402, 0.035188965, 0.0019241393, -0.015419018, 0.00287212, 0.036737304, -0.016310912, -0.01778709, -0.034021642, 0.04095654, -0.028468631, 0.037213005, -0.025689436, 0.008826446, 0.0038095084, 0.000439529, -0.04532962, -0.017119648, 0.039147213, -0.011764439, -0.044801343, -0.037992064, -0.010081515, 0.0071429415, 0.043047298, -0.005647645, 0.03325298, -0.023456706, 0.033893947, 0.009601748, 0.028002985, -0.032579605, 0.045804136, 0.04903324, -0.04150561, -0.0148303155, 0.03452104, -0.0033491675, 0.028546207, 0.03851399, -0.030072223, 0.040392093, 0.050555166, -0.030520549, 0.037043717, 0.045877673, -0.0006962554, 0.0493907, 0.03198564, -0.0063520875, 0.012678228, -0.038987722, 0.010687766, 0.0064864634, 0.026289016, 0.024947805, 0.014304905, -0.03196113, 0.03765215, -0.014811166, 0.013545114, 0.0407151, -0.016404422, -0.035908684, 0.03151322, -0.034745492, -0.033024497, 0.02500041)"
11,since,"(-0.042430747, 0.032050278, 0.022727732, -0.005481817, -0.0090620145, -0.008750379, 0.012017548, 0.038557794, -0.02573738, -0.010167003, -0.004926514, -0.018975759, -0.018261634, -0.0021379814, -0.049475025, 0.014771368, -0.014302243, 0.04620746, 0.02065159, 0.0026382208, 0.026962612, -0.024950266, 0.002498936, -0.025139237, -0.0332032, -0.03990834, 0.0155265, 0.048345935, 0.02374437, -0.029196238, 0.031384382, 0.046087254, -0.0068287738, 0.020850431, -0.025947189, 0.038503658, 0.0433028, 0.047017936, 0.018693004, 0.007015802, -0.028613245, -0.020405484, 0.038509335, -0.026300013, 0.02631985, 0.038771998, 0.017530505, 0.0079187155, -0.011721551, 0.0010085702, 0.024679374, -0.012784552, -0.048631467, -0.03231715, -0.036977362, -0.0037903674, 0.004983604, -0.036700882, -0.026294565, 0.0027642958, -0.016575955, -0.012132943, -0.034385562, -0.03323797, -0.0034194216, -0.04148979, 0.030298773, 0.016673889, -0.003983557, -0.0061122887, -0.030409371, 0.009379137, -0.047276665, -0.004933797, -0.032456875, -0.027663613, -0.0073139444, -0.021169866, -0.012108542, 0.02831966, 0.018577967, 0.0010365024, 0.0027221218, -0.03978764, 0.027023483, -0.008935582, -0.0012147427, -0.042501178, 0.009313762, 0.008167256, 0.021651711, -0.037234772, 0.008568596, -0.0144739635, 0.04650296, -0.038986087, 0.0022715814, -0.022562921, 0.007998012, 0.016669903)"
12,student,"(-0.010191966, -0.020345856, -0.0077579506, 0.018017504, 0.040120814, -0.024681045, -0.015450634, -0.013144828, 0.04837967, 0.01973379, -0.006023608, -0.047451604, 0.00024675205, 0.0437125, -0.027949704, 0.04693849, 0.0012536533, 0.033878397, -0.021319484, 0.039180864, 0.009537388, 0.00082356855, 0.030339029, -0.036447667, -0.015079416, 0.03802002, 0.0495472, 0.009309828, -0.021638883, -0.007668745, 0.01031407, 0.04931915, 0.03607912, -0.022587955, 0.033521403, 0.009177446, -0.018241785, 0.034287456, -0.02792114, -0.018742334, -0.035337925, 0.045047376, 0.0008809678, 0.0030304193, -0.0390098, -0.020054746, -0.024277676, 0.038440872, -0.008389007, 0.042197313, -0.010720432, 0.0063954815, 0.008178413, -0.048933174, -0.010556985, -0.00831908, -0.020825315, 0.0030696169, 0.0014112592, 0.03422698, -0.024206031, 0.0486977, -0.030594695, 0.016295526, 0.031622518, 0.017121505, 0.036080036, -0.02889049, -0.019606365, 0.015047822, -0.043091368, 0.01750118, 0.043903742, -0.045464423, 0.04312103, -0.029784834, -0.023817612, 0.011168443, -0.0050081983, -0.02662158, -0.02692163, 0.005987525, 0.034877706, -0.03989903, 0.03070512, -0.0153227225, -0.0010864623, 0.038878296, -0.012022924, 0.013322208, 0.041096833, -0.03207885, -0.030812014, -0.037834942, 0.0051021464, -0.04153782, 0.0114007965, -0.02572974, -0.043477297, 0.009744622)"
13,8.5,"(-0.015140392, -0.039250087, -0.0039661303, -0.02065667, 0.018903818, -0.022730423, -0.048333395, -0.048478603, -0.033504188, 0.0065771565, 0.023101117, -0.043992687, 0.027827952, -0.041535795, -0.041737985, -0.002636183, -0.009520233, 0.015111197, 0.011155069, 0.00016000122, 0.036829118, 0.009693421, -0.02282312, -0.036512982, 0.0046456344, -0.026582528, 0.005999744, -0.008832276, -0.00046201795, -0.027890457, -0.034830023, -0.03600056, -0.03789985, -0.013172686, -0.04326073, 0.02721696, 0.042979147, -0.029399097, -0.029301906, 0.04257221, 0.020730767, 0.024043549, -0.017437946, 0.022195283, 0.04434384, 0.047642183, 0.0005162358, -0.03641815, 0.041893233, -0.0002511628, -0.02016052, -0.0271765, 0.021559682, -0.021352028, 0.02206925, 0.027064014, 0.0356567, -0.031706594, -0.04832263, 0.015618432, -0.032600008, -0.015423525, 0.024863366, -0.044380795, -0.03481852, 0.047589187, -0.017671585, 0.020673897, -0.04551301, -0.017733298, 0.0012095943, 0.034370426, 0.022959415, -0.018961418, -0.0017068386, -0.02686782, 0.0052485242, 0.043219354, 0.0299814, -0.044049013, -0.04332129, 0.020103063, -0.013692439, -0.0343251, -0.026188064, 0.026646864, -0.0032943971, 0.02284019, -0.03202045, -0.032528423, -0.0026165843, 0.0039727576, 0.033813726, -0.0319881, 0.009567954, -0.029312087, 0.049553964, 0.029405665, 0.022581566, 0.039345)"
14,useless,"(0.04517656, -0.020282133, 0.0377084, 0.01434281, 0.009527003, 0.004453202, 0.03383092, 0.01014116, 0.029130645, -0.009844151, -0.0028775444, -0.001383692, -0.02785179, -0.034492977, 0.016526219, 0.040691063, 0.0056706746, 0.003982201, -0.0025742531, -0.03330993, -0.010258898, -9.2845396e-05, 0.0072329724, 3.9861327e-05, 0.0041198786, 0.034946527, 0.012408874, -0.02923322, -0.038197897, -0.035773378, -0.027639398, -0.0019453744, -0.019031024, -0.002895188, 0.024674576, -0.04234467, 0.015262364, 0.00536199, -0.009361938, 0.00469061, -0.022241948, -0.004096646, 0.051905416, -0.06001706, -0.03963024, 0.016432352, -0.051540058, 0.015449374, -0.038945533, 0.02164249, -0.006396147, 0.037010904, 0.025214382, 0.02329184, 0.015940035, 0.028450528, 0.0061370456, 0.037093364, -0.009658079, -0.032903634, -0.0393165, 0.0055013425, 0.030026205, 0.014574201, 0.053781644, -0.014699414, -0.039449967, 0.046126716, 0.045802265, -0.023338873, -0.006691854, -0.00424906, -0.02977728, -0.022572963, -0.033016674, -0.009780756, 0.021867225, 0.0015162771, 0.0028298537, -0.005646952, 0.0011904845, -0.04216523, -0.017368197, -0.047417775, 0.056416366, -0.011329312, -0.016804943, -0.0068573765, 0.020288689, 0.010446757, -0.015533073, 0.03734872, 0.029107448, 0.057060264, -0.020033754, 0.046046276, -0.01997282, -0.0053475704, -0.022642367, -0.028731184)"
15,Salvador,"(0.014256484, 0.03925935, -0.006150589, 0.023721537, -0.00026736013, -0.01830389, -0.030364063, 0.013049412, 0.04493742, -0.03952172, -0.027514178, -0.048503533, 0.030607905, 0.0030150677, 0.04891595, 0.039612178, 0.052772097, 0.014347321, -0.011340767, -0.026025174, -0.05458706, -0.0074295253, -0.032327604, 0.016586507, -0.049683075, 0.010487854, -0.024214488, 0.011491666, 0.018981412, -0.020556847, 0.020217147, -0.03582114, 0.029263364, 0.019164791, 0.028417218, 0.03907563, 0.035615668, 0.021036807, -0.009013505, 0.05528732, 0.014231178, -0.036873728, 0.012868433, 0.003583071, 0.0054063736, -0.027416268, -0.03195388, 0.028011343, -0.041060653, -0.039980493, 0.0027121871, -0.041486025, -0.01353429, 0.04442575, -0.011578582, 0.016492913, -0.009546605, -0.0039646104, 0.05283689, 0.015568846, -0.0215753, 0.031015271, 0.031513, -0.025343932, -0.020787558, -0.01227488, 0.0005107324, 0.036313657, 0.010638189, 0.014520649, 0.023205899, -0.01798593, 0.024043035, 0.04014812, 0.027479531, -0.016980799, -0.0019809562, 0.04173553, 0.056038123, -0.026236761, 0.032962963, -0.032106314, 0.015611204, -0.049148146, 0.019753108, 0.014972955, 0.016723294, 0.046825122, 0.023332719, -0.03745328, 0.02925596, 0.014479129, -0.04512914, -0.019029777, -2.2895356e-05, 0.035382763, -0.010188546, 0.0027041205, 0.054942, -0.056134045)"
16,Air,"(0.010218453, 0.045565356, 0.020825017, -0.021952046, -0.0010328889, 0.030924682, -0.047444474, -0.0010861643, -0.012963045, 0.019402038, 0.046250273, -0.045969546, -0.044474304, -0.03805951, 0.043705035, -0.022904564, 0.029971015, 0.043161634, 0.008925654, -0.02547629, -0.0024066195, 0.038635854, -0.018077098, 0.03818487, -0.040636085, -0.0049450174, 0.0362967, -0.018027734, 0.042098712, 0.034103956, 0.044456888, 0.0025089867, 0.036122944, 0.02552462, -0.015416015, -0.01925614, -0.032116316, 0.047262754, 0.017459821, -0.0069178343, 0.005673073, -0.014593877, -0.037331283, -0.021529878, -0.01547078, 0.028236602, 0.013872195, -0.032748926, -0.03274578, 0.04503349, 0.02940793, 0.007446658, -0.04546962, 0.031866316, -0.03928081, 0.0062534697, -0.01836897, 0.01463927, 0.019696508, 0.037760828, 0.048468973, -0.017143894, 0.03429005, -0.015467547, -0.043720007, -0.04426061, 0.015171658, 0.002007138, -0.0042314306, 0.007199846, -0.013650216, 0.03535861, 0.027953137, -0.008787312, 0.04849812, 0.021418285, 0.0049237385, 0.03657422, 0.005869437, 0.034470405, 0.037830386, 0.022843149, 0.03384533, 0.0087653175, -0.0103330985, 0.028120305, 0.042049598, 0.011341453, -0.00052790716, -0.026026582, 0.01658633, -0.020779837, -0.026548266, 0.017113853, 0.027382936, 0.049451087, -0.0257208, -0.0030539408, 0.009288251, 0.0055183396)"
17,though,"(0.008482374, -0.03956487, -0.0028132573, -0.0113862865, -0.024900889, -0.012021612, -0.015769817, -0.022612607, 0.00639851, -0.033382453, -0.00991274, -0.026144886, -0.031722024, 0.037894856, -0.0039700046, 0.009547867, -0.02191992, -0.04423381, -0.02043203, -0.026904656, -0.0375574, 0.0070926547, 0.016342077, 0.0028738603, 0.032158647, 0.0105621815, 0.015136745, 8.15168e-05, -0.031647254, -0.024632787, 0.03346007, -0.0060681216, 0.027063515, -0.029276216, -0.048081588, 0.046670627, 0.04450759, 0.019573476, 0.044838678, -0.0099944845, -0.017038058, 0.014128555, 0.019287836, -0.028657472, -0.0094025135, -0.027308702, 0.017376017, -0.009143878, -0.036460556, 0.019338313, -0.008707501, 0.015470933, 0.037906382, 0.038168002, 0.02068219, -0.047847807, 0.048458066, -0.021587266, 0.037726376, -0.04647193, 0.03085402, -0.04424659, 0.014199231, -0.006846808, -0.0140376575, -0.029527618, -0.016280212, -0.011345267, 0.037690584, -0.01578157, 0.024806146, 0.008136272, -0.042138804, 0.023785066, 0.012624655, 0.014040206, -0.003834881, -0.048420656, 0.026869942, 0.028806258, 0.026233826, 0.014996041, 0.007269144, -0.04405278, 0.04302558, -0.008497227, 0.016714144, -0.0062858835, 0.03873011, -0.0016872287, 0.04562055, -0.043142226, -0.034812164, 0.010913502, 0.031521272, -0.033824444, -0.009560585, 0.01118914, -0.038906146, -0.0049339756)"
18,constr,"(-0.041121937, -0.005239725, -0.036842465, -0.030485047, -0.03383193, 0.033047978, 0.012426138, -0.0020782836, 0.025993418, 0.04484601, -0.04425782, 0.046857882, 0.033290695, 0.025608841, 0.048964564, -0.023382151, 0.02327, -0.008698724, -0.022531306, -7.4133277e-06, 0.024444912, 0.0047001466, 0.04970428, 0.03553624, 0.008770525, 0.01590887, 0.049885903, -0.0423507, -0.04250274, -0.04507003, 0.01372825, -0.031596735, -0.016861893, 0.02477752, -0.037750315, 0.03352293, -0.003676474, -0.0055179596, -0.0012156144, 0.0068652146, -0.03727596, 0.028172899, -0.009232916, -0.009857036, -0.042040743, -0.013587534, 0.03481299, 0.043582264, 0.04474554, 0.016062152, -0.017762244, -0.014219273, 0.049160007, -0.024823392, 0.02217028, 0.015567545, 0.02553792, 0.018816683, -0.03188254, -0.02530036, -0.011404537, -0.04950961, 0.019589152, -0.0070033893, 0.036219303, -0.03188931, 0.025570285, -0.0151772015, -0.011161279, 0.0329617, -0.006725382, 0.0010044947, -0.0124952905, 0.04954264, 0.0061558858, -0.0028920546, 0.027697954, 0.021787595, -0.013133358, -0.02577417, -0.0030942932, 0.007696189, -0.02187009, 0.023378227, 0.019024376, 0.014377143, 0.01779716, -0.015961122, 0.030472968, -0.005142547, 0.038318265, 0.04803816, 0.023070503, 0.040607, -0.027558936, 0.046303045, 0.023268554, -0.043431222, 0.035811458, 0.03872439)"
19,trust,"(-0.00046963853, 0.022721902, -0.018221525, 0.008544274, -0.0049474617, -0.015419611, -0.037377194, 0.05573089, 0.007136661, -0.03638783, 0.008019393, -0.020193923, -0.011570859, 0.013150804, -0.061042406, -0.02184886, 0.030881662, -0.057582717, -0.001677091, -0.04840659, 0.014222278, -0.012656625, -0.04708553, 0.027169192, 0.0061508706, 0.010050868, 0.015446321, 0.006895456, -0.023660997, 0.02833041, 0.04925023, 0.04489332, -0.05925661, -0.041540705, -0.033629153, 0.016990267, 0.0029765714, 0.017266214, 0.023266148, -0.054752816, -0.00016400455, 0.011738623, 0.035995595, 0.024534522, 0.03574391, -0.034038596, 0.029087152, 0.052018575, -0.0064805527, 0.013244067, -0.011803229, 0.053361725, 0.0079739, -0.0097698, 0.04226128, 0.018770605, -0.026838103, -0.009068116, -0.014263864, 0.03248738, -0.01343656, -0.03467095, 0.029077884, -0.059424423, 0.03077472, 0.005847343, 0.0028675902, -0.019415794, -0.022181017, -0.0052146837, -0.010676429, -0.008709374, 0.038191833, 0.002982247, 0.0165697, 0.032915622, 0.013247311, 0.019529754, -0.039255485, 0.034835834, -0.0165181, -0.04610297, 0.024442112, 0.04988313, -0.026398001, -0.0019317017, -0.03431148, -0.054308664, 0.023212349, 0.059046306, 0.054562677, 0.006639093, -0.003162417, 0.026469024, -0.0110195745, -0.017367618, -0.033536192, -0.0029828767, 0.0017113242, -0.0067836894)"
20,'S,"(-0.0010388395, -0.027188448, 0.030598901, -0.006317914, -0.032404482, -0.0029046466, 0.001185349, -0.02404063, -0.01346313, -0.03253888, 0.03873489, -0.016463583, -0.007933798, 0.0051159766, -0.041285988, -0.016941974, -0.01525212, -0.03714336, 0.03348898, 0.019033836, 0.014366039, 0.033746094, 0.027047137, -0.04852238, 0.0009806858, 0.0091353385, -0.008770264, 0.010000297, -0.04042208, -0.017274419, 0.0020563453, -0.017662693, 0.006442156, -0.030153142, 0.0026727393, 0.0030107247, -0.0017507247, -0.017433383, 0.03603023, -0.006794313, 0.045930106, 0.013838687, -0.00048307373, 0.0160389, 0.04925447, -0.055031046, -0.0003629506, 0.0045444136, -0.028894031, -0.022526802, -0.033819515, 0.01457574, -0.022679176, 0.047832023, 0.037971698, -0.029824032, -0.03823999, -0.030099714, -0.022822758, -0.012400324, 0.031932168, 0.028204152, 0.021221163, 0.02760385, -0.02864713, -0.014773266, 0.03365849, -0.0141725885, -0.037620082, -0.034243718, 0.028773727, -0.022508193, 0.022737786, -0.028843323, -0.011702933, -0.053450335, -0.056035243, -0.03596503, -0.000575041, 0.053361848, -0.011391933, -0.013093022, -0.0043466953, -0.045557365, 0.011007849, -0.009480032, 0.007535936, 0.047687236, 0.012660283, 0.015243233, -0.040292617, -0.013092159, -0.014739437, 0.038221218, -0.032814734, 0.00044648023, -0.006729317, 0.0018464356, -0.03595574, -0.056957442)"
21,Twit,"(0.039839815, 0.040577937, -0.012902547, -0.031201983, -0.0036451444, 0.046675015, -0.037998546, 0.024110463, 0.016334657, 0.013152014, 0.030485455, 0.00912137, 0.025493648, 0.046932567, 0.025789563, -0.0059875734, -0.004360199, -0.030516136, 0.019658972, 0.027305398, -0.028551137, 0.027700793, 0.046757605, -0.020192564, -0.048180617, 0.030477975, -0.046786238, -0.035826623, -0.013296783, -0.026192749, -0.017294776, 0.0148260705, 0.018567648, -0.04730245, -0.04466958, 0.045109954, -0.023036255, -0.0167856, 0.02738991, -0.045252275, -0.04475523, 0.045400623, 0.039088022, -0.0029734261, 0.047460925, -0.046803188, -0.0093643665, -0.04853001, -0.04990331, 0.0056553483, 0.019650552, 0.016205851, 0.0150366165, 0.011805296, -0.02170731, 0.008474387, 0.03386755, 0.049066845, -0.00940001, -0.049624313, -0.012415133, -0.04920974, -0.021258438, 0.043321576, -0.033180106, -0.04051926, 0.047980513, 0.039784405, -0.02708714, -0.031982303, -0.041451346, 0.014580991, 0.045918193, -0.021654427, -0.036653887, -0.036106847, 0.00083995983, 0.023213636, 0.027280305, -0.0345248, 0.046880137, -0.030452311, -0.0032473095, -0.039303802, 0.035587538, 1.8298626e-05, -0.039227903, 0.049940933, -0.005191434, 0.040075686, -0.031575464, 0.010544073, 0.016993139, -0.024754955, 0.020431902, -0.027387692, -0.002066493, 0.048613276, -0.032359947, 0.01971561)"
22,PLS,"(0.033883233, 0.055332053, 0.0046778363, -0.0039517973, 0.009542471, 0.042486463, 0.011592177, -0.03587739, -0.054453798, -0.023847245, 0.0049582995, -0.011890634, 0.057859153, -0.0010609943, -0.048662487, 0.012087023, -0.04692772, -0.045932665, -0.03909863, 0.020104263, 0.029531896, -0.0371483, -0.03431586, 0.036262263, 0.007339323, -0.013633946, 0.0046965615, 0.023528535, 0.019332184, -0.053488657, 0.024857454, 0.026798662, -0.03024567, -0.017662657, 0.037542194, -0.043332122, -0.02311685, -0.016200164, -0.009388517, -0.0076765097, -0.062228907, -0.024029663, -0.0034966029, -0.009636614, -0.048383955, -0.04675166, 0.05334081, 0.039566077, 0.021020047, 0.042287365, 0.025140537, -0.0051178704, 0.033763766, -0.02646884, 0.02802212, 0.0377236, -0.024349807, -0.010627449, -0.03640757, 0.029156089, 0.004470888, -0.01732921, -0.018515477, -0.027552277, 0.02208299, 0.018803157, -0.016633874, -0.049352247, -0.03248284, -0.038134877, 0.0038124786, 0.049717348, -0.059436567, -0.023604047, 0.003024953, 0.0123749785, -0.06108483, 0.028703626, -0.006280522, -0.016464183, 0.028537799, -0.025483245, 0.041459247, -0.023908379, 0.023278486, -0.031365804, -0.01629864, -0.02070432, -0.016008696, 0.027726226, -0.017430488, -0.057929926, 0.005341318, -0.027513452, 0.04784428, -0.03663703, -0.051283907, -0.012059362, -0.014911494, -0.0023382017)"
23,HELPS,"(-0.021298015, 0.051416557, -0.035032045, 0.001163529, 0.0183056, 0.067274116, -0.0009494862, 0.01673471, -0.02081876, -0.018331703, 0.006343258, 0.0005637697, 0.025712535, -0.01526911, -0.052394565, -0.012339437, 0.0020401157, -0.015243246, -0.04970595, 0.03264457, -0.026491905, 0.01866499, -0.043389916, 0.006890447, 0.012612318, -0.028630093, 0.064855844, 0.0120529365, -0.0021218094, -0.061237786, 0.02869718, 0.0042705573, 0.015779087, 0.015145942, 0.022145484, -0.06223075, -0.009848564, -0.03149927, -0.03060287, -0.042280566, -0.06566338, -0.014040622, 0.023434037, 0.017475972, 0.0125694005, -0.052289236, 0.060376313, 0.04125038, 0.016164653, 0.020413866, 0.054304346, 0.031669736, -0.027812235, 0.016861757, 0.066213086, 0.022058927, -0.02057254, 0.0529459, -0.023156164, -0.041863177, -0.023192119, 0.029228399, 0.013654516, -0.012937252, -0.009463185, -0.03824322, -0.055443186, 0.022927223, -0.048037045, 0.01973829, 0.024385529, 0.050550044, 0.019418102, -0.047675177, -0.0602191, 0.030099565, 0.023204666, 0.055944003, -0.055867046, 0.007934511, -0.039332747, 0.019618563, 0.0075355, 0.025407135, 0.009208005, -0.016308768, -0.040276192, 0.026903355, -0.029556826, 0.0053925733, 0.035049964, 0.016564893, -4.070643e-05, -0.009230467, 0.059326556, 0.003888793, -0.04588139, -0.015152546, -0.013436869, 0.042147066)"
24,info,"(0.04936761, -0.0070559606, -0.026102198, -0.03962419, 0.035203967, -0.00058893114, -0.01310692, 0.007398963, -0.0033763163, 0.045899514, -0.012710523, 0.0066668876, 0.049398985, -0.042836536, 0.005142819, -0.029769171, 0.043011773, -0.04610125, 0.02593534, -0.049470127, 0.037829768, -0.038003445, -0.010626543, -0.026323998, -0.04723797, -0.032853022, 0.04417603, -0.023467755, 0.030990671, 0.032108117, 0.017193247, -0.03916819, -0.02525059, -0.03271668, 0.022152696, -0.040481567, 0.029559482, 0.04027388, 0.026202265, 0.004232455, -0.0029617324, 0.038845647, -0.04569577, -0.0051701665, -0.032131672, 0.03434589, 0.047856536, -0.014808226, -0.049803592, -0.01049789, -0.011579551, -0.022004878, -0.0054299347, 0.034320686, 0.043938708, 0.040607955, 0.03806934, 0.02722906, -0.011396956, 0.028650392, -0.013120018, 0.011263002, 0.03450742, 0.006368935, 0.016837958, 0.03221209, -0.031727016, 0.002385307, -0.035149194, -0.012717329, 0.023732517, -0.036511242, -0.032034114, -0.011377286, 0.030500699, 0.033049617, -0.022324085, 0.049971495, -0.03126948, 0.0071003065, -0.048516262, 0.03826158, 0.022897031, -0.02396499, -0.011477053, -0.021175994, -0.02541604, 0.040685844, 0.03731669, 0.036875192, 0.024842802, -0.04202528, -0.0006469488, -0.032479096, -0.0027641542, -0.023345506, 0.034243915, 0.043031003, -0.027161634, 0.001732789)"
25,female,"(-0.027599331, -0.046674326, 0.0019530058, -0.021666277, 0.026904125, -0.009823412, 0.0076947124, -0.021418765, 0.05756861, -0.03344702, -0.0013601566, -0.05467331, 0.010196126, -0.03144327, 0.030496297, -0.0066216686, -0.018364245, 0.06897542, 0.015670791, 0.037535828, 0.027749985, -0.0038033884, -0.004754842, 0.013872594, -0.05225994, -0.055742394, 0.020504208, -0.0007292449, 0.06382836, -0.029567502, -0.030572526, 0.028690055, 0.0663447, 0.023797851, -0.0138512505, 0.029232942, 0.0040694736, 0.03510955, -0.015328737, -0.005001776, -0.002681418, 0.022858893, 0.021921229, -0.009234886, 0.018524142, 0.00924383, -0.05278161, -0.05518381, 0.04743558, -0.024914002, -0.03674551, -0.059952155, -0.0346217, 0.04736161, -0.042453077, -0.019938832, 0.036557343, -0.012987354, -0.017807547, -0.0039009803, -0.022592485, -0.010812005, -0.019477151, 0.048828103, 0.027548103, 0.021177324, 0.030215053, -0.0119911665, 0.008490563, 0.05641518, -0.0058236904, -0.0569006, -0.044293754, 0.053632647, 0.03549532, -0.014841414, 0.032918684, -0.009291349, 0.05162752, 0.032388862, -0.026751073, 0.046249464, 0.0051441463, -0.01772224, -0.01865707, 0.01593577, 0.060087066, -0.0021677858, 0.0154934665, -0.055360526, 0.0147419, 0.06506307, 0.024422353, -0.024304025, 0.0010347217, -0.017404452, 0.01917035, 0.061173823, 0.068956174, -0.04379389)"
26,Ayurved,"(-0.0050867423, 0.0446182, 0.019543696, -0.02846979, 0.04227687, 0.013391625, -0.017701328, -0.003947258, -0.030002797, -0.03962501, -0.018172335, 0.010587454, 0.045989443, -0.0014001727, -0.04215939, -0.02880677, -0.014354609, 0.031932328, -0.021256352, 0.0026181825, 0.043073226, -0.029060459, 0.045954946, 0.03969277, 0.0010582097, -0.01643145, 0.03933337, -0.034754086, -0.017249335, -0.048136093, -0.01597941, -0.01431061, 0.003718555, -0.010866545, 0.03696226, 0.029157285, 0.04647917, 0.03282969, -0.005228687, -0.034325935, 0.025864411, 0.033813987, -0.021937514, -0.032677032, 0.03414655, -0.03715553, 0.040410247, -0.017827772, -0.04634726, -0.047641337, -0.019668031, 0.044881586, 0.039652016, -0.027167846, -0.04724411, -0.027636325, -0.024767531, 0.027209882, -0.010554422, 0.045474295, -0.0036635026, 0.0050910227, -0.04056437, 0.028445248, 0.0002791658, 0.0016668923, 0.048123863, 0.011894308, 0.023359347, 0.009177007, -0.044119455, 0.041449595, -0.03968371, 0.042407956, 0.021391306, 0.03397883, 0.048010934, 0.021637235, 0.049321424, 0.019993577, 0.036227252, -0.024639666, 0.008455705, 0.04725242, 0.026161466, -0.023646224, 0.037823047, -0.04358996, 0.049192797, -0.03252349, -0.020682788, -0.0063297264, -0.008497275, 0.030548539, 0.035279837, -0.03353852, 0.043474626, -0.03151511, -0.047643412, -0.04954636)"
27,expo2015,"(-0.002909232, -0.007882796, 0.047890153, 0.013354991, -0.043647874, -0.023874903, 0.019057583, -0.004585374, 0.0114885345, -0.04216168, 0.013217557, 0.033747267, -0.03233649, -0.037507974, -0.036992073, -0.032237697, -0.04026016, 0.013233472, -0.013776194, -0.0068926103, 0.04795854, -0.021349872, 0.03806642, 0.04195172, 0.03808346, -0.044402864, 0.039787743, -0.044722915, 0.015876342, -0.028121352, -0.035378028, 0.030101206, 0.014453243, 0.04513434, 0.029968332, 0.03552744, -0.027027607, 0.0462912, -0.0010585301, 0.01110699, -0.020903861, -0.02736075, 0.003619682, 0.02670196, 0.023513023, -0.03363793, -0.03295716, 0.010393523, -0.042352464, 0.04005971, 0.045043018, -0.025491226, 0.011677694, 0.045339514, -0.02319535, -0.0025495999, -0.027176965, -0.012343742, 0.021583546, -0.019552743, 0.0053960197, 0.0052184463, -0.024035847, 0.045536626, 0.013968531, 0.031988893, 0.0032238737, -0.019961823, -0.0069202892, -0.037737012, 0.021936167, -0.007865358, -0.040805362, 0.03998724, 0.037628103, 0.02834617, -0.046644103, 0.015768018, -0.023587847, -0.0348367, 0.04004016, -0.02034613, 0.025760043, 0.009331368, 0.01367322, -0.034985937, 0.012828361, 0.015284169, 0.027086463, 0.014747251, -0.021764457, 0.0066149943, 0.0016891733, -0.002746977, 0.04249089, 0.003042031, 0.04945186, 0.043311212, -0.011361755, 0.044013325)"
28,Latest,"(-0.028338898, -0.04353533, 0.04654764, -0.028693056, -0.013741173, 0.0057955757, 0.035135332, -0.0462538, -0.046062317, 0.019816902, -0.04712856, 0.03759713, -0.04989312, 0.020766702, 0.012958337, 0.0018499605, 0.040896464, 0.007470835, -0.0025479905, -0.02115891, 0.04519577, -0.029535318, 0.026832212, -0.043545533, 0.043175314, -0.048465896, 0.045009505, 0.034089793, 0.0123039, -0.022079838, 0.04059514, 0.04611435, 0.028446745, 0.007495165, -0.047083832, 0.039013695, -0.014428984, -0.04113389, -0.025305677, 0.0010851733, 0.03409693, -0.0053844824, -0.016174555, -0.02711059, 0.0010183677, 0.04664732, 0.04496901, 0.008359242, 0.0026864521, 0.014973212, 0.04019067, 0.019871544, 0.030162934, -0.009909391, 0.03202286, 0.026202228, 0.039156307, -0.0135626085, -0.0015856512, -0.024121761, 0.042379115, 0.045998786, -0.039008856, 0.021680083, -0.0159413, -0.03347491, -0.0032292716, 0.0011616834, -0.013347518, -0.045860995, 0.013202358, 0.03348383, 0.032664668, -0.009048093, -0.031746317, -0.038926195, 0.03383999, -0.0035371296, -0.045398533, -0.016193531, 0.033334624, 0.02995256, -0.013383232, -0.034310363, -0.0069594756, 0.026276376, -0.008531142, -0.019381965, -0.024392296, -0.021400774, -0.01981405, 0.01532593, 0.014019374, 0.0010452382, 0.021975998, 0.037335727, -0.0025141016, -0.022200478, 0.036894057, -0.014445592)"
