,Words,Vectors
10,Rescue,"(0.00900853, 0.030584607, -0.023142857, -0.037219837, -0.0073375516, -0.034558892, 0.037175182, 0.0028374111, 0.035848763, -0.011153981, 0.057582274, -0.027537921, -0.058030695, 0.020602264, 0.018257799, -0.037980646, 0.022291595, -0.00068725646, -0.0038361722, 0.030163096, 0.04029703, 0.032968983, -0.0023209294, 0.028195664, -0.02484462, 0.009479063, 0.039284248, -0.055929706, -0.012788365, -0.0062752743, -0.021859776, 0.0139536215, 0.018231308, -0.040094864, -0.031126136, 0.027004357, -0.01621725, -0.018172715, -0.054261744, -0.020796861, 0.038214516, -0.02955767, 0.02080688, -0.037970535, 0.052549474, 0.05553003, -0.009891178, 0.0357169, 0.02907385, 0.036005992, 0.034747746, 0.027161958, -0.035300486, 0.030623715, -0.011173954, 0.0477308, 0.010004853, -0.0029981355, -0.053878948, 0.01139548, -0.047470953, 0.034320686, -0.008159675, 0.035730325, -0.013000897, -0.000722348, -0.038807116, -0.047176484, 0.00047531736, 0.004848823, -0.01866606, 0.029677445, -0.025182998, 0.04698321, -0.013813589, -0.006118261, 0.032791175, -0.03483434, 0.011201172, -0.04594048, 0.0014240847, -0.03274878, 0.017354185, -0.04007267, -0.011349339, -0.057333913, -0.002683058, 0.0572178, 0.014851, -0.0016393695, 0.050127864, -0.0055797845, -0.028961428, -0.03917738, -0.026993, -0.022524212, 0.015912076, 0.03328625, 0.018144172, 0.038587455)"
11,9NEWS,"(0.0065697343, -0.042882267, 0.038194075, -0.03657301, 0.017578209, -0.009744398, -0.022303352, 0.011796371, 0.02979382, 0.007614716, -0.035407253, 0.027543407, 0.016735502, 0.0035904958, -0.036313135, -0.032059524, -0.0124579705, 0.056078516, 0.013218253, -0.041342996, -0.03791534, -0.0143706435, -0.02423321, 0.023527153, -0.010196633, 0.046738535, 0.050305665, -0.047901772, 0.029761741, 0.005592902, -0.013903723, 0.05353881, -0.015256654, 0.009607763, -0.034146395, -0.048222087, 0.0013240932, -0.024113044, 0.0393244, 0.036100376, 0.041689258, -0.02916467, 0.026092824, 0.038897574, 0.0045387135, 0.04974245, -0.03611714, 0.0082636215, 0.008000802, -0.0042581325, 0.026242737, -0.028393742, 0.0101792235, 0.010998252, -0.007869363, -0.00082316657, 0.026379142, 0.0037782488, 0.025728682, -0.04138231, 0.017604899, 0.037182312, -0.015061177, -0.017053599, 0.009975639, -0.019019227, -0.040811136, 0.010574259, -0.024531765, -0.023730299, 0.014698781, 0.02121581, 0.016843772, 0.05268075, 0.036454286, -0.041966453, -0.011463994, 0.038439933, -0.025747433, -0.01941388, -0.025764389, 0.039968375, -0.033618454, -0.043900028, -0.0014488053, -0.039881833, -0.013407081, 0.044352878, -0.0053605144, 0.0039418433, 0.04969169, -0.022960532, 0.034621783, -0.01909512, -0.014248474, -0.040348697, 0.007459002, 0.034225672, 0.035099193, -0.0363967)"
12,hâ€¦,"(-0.00051640347, -0.011120401, -0.03675165, 0.034013856, -0.04900186, -0.024723364, -0.016427148, -0.028005565, 0.04010104, -0.01882602, 0.04776347, -0.04582485, 0.02154145, -0.023785627, -0.0034549609, -0.0017480254, -0.0065849535, -0.022202814, -0.009149861, -0.01950319, 0.009117268, 0.007878412, -0.041027498, -0.01295346, 0.006242037, 0.0057561994, 0.049833093, 0.005253352, 0.02188081, 0.021565165, 0.031142559, 0.043158267, -0.0034449473, -0.042137504, 0.008814357, -0.00093541294, -0.01238402, -0.03121922, 0.03322873, -0.020303762, 0.040658463, -0.031655062, -0.0060842745, 0.006680548, -0.019072283, -0.034200504, 0.022883404, -0.046515323, -0.045544006, 0.0058941953, 0.028001215, -0.035567284, -0.037532307, 0.034323398, 0.037931573, -0.009230457, 0.0286824, 0.0016535036, 0.0032700896, 0.034409057, 0.0020871535, -0.047961712, -0.016191255, 0.029722046, -0.016410269, -0.0091404915, -0.009964146, -0.037942052, 0.037251975, 0.030583095, -0.046448745, -0.043822315, 0.010110248, 0.011319447, 0.041268382, -0.025324786, 0.029070329, 0.029190887, 0.022213254, 0.0013897642, 0.027144443, -0.046287645, -0.022790778, -0.027514016, 0.020989906, 0.0049026497, -0.048174977, -0.011965074, -0.0066374056, -0.03687794, 0.018288258, -0.015481066, -0.033853494, -0.005055152, -0.037956107, 0.034102235, -0.010671247, 0.0015976056, -0.04109962, -0.049691595)"
13,scary,"(-0.027892057, 0.037290767, -0.06025349, -0.00041219784, 0.052949842, -0.026996717, -0.0155746555, -0.028189696, -0.025768645, -0.04686995, -0.006982499, 0.0016396133, 0.014388242, -0.031309847, 0.06631544, 0.057619236, -0.064989634, -0.041248392, 0.05981005, 0.024100723, -0.0048953197, 0.0034432504, 0.024119098, -0.025991837, 0.065307945, -0.0031145986, 0.0054572537, -0.02895494, 0.018406793, -0.02972209, -0.018444564, -0.06258897, -0.0030968422, 0.03196079, -0.04225876, 0.06707125, -0.004628532, 0.05974329, -0.020680686, 0.053618528, 0.0033165016, -0.013962043, 0.04290274, -0.022227617, -0.009047075, -0.030523501, -0.029170398, 0.055786896, 0.06623388, 0.061257593, 0.008673142, 0.016428953, 0.046410706, -0.023254568, -0.008672315, -0.06901732, 0.013002431, 0.02445017, 0.06380261, -0.018100718, 0.05977553, 0.0024282131, 0.0639218, 0.0021375997, 0.05315554, 0.012645237, 0.05961281, 0.009059535, -0.057011325, 0.010711924, -0.007898149, 0.03024102, -0.009502252, -0.0062470254, -0.030988552, 0.0155187175, -0.059483565, -0.027206352, -0.05869393, -0.008215514, 0.00286657, 0.02640492, -0.0064723603, 0.060121454, -0.033671807, 0.049543057, 0.014214068, -0.0032061064, -0.026624331, -0.030042378, -0.008445473, 0.057243004, 0.013991386, -0.02848682, -0.051658995, 0.017585, -0.028463196, 0.026428116, 0.018848343, 0.0012232811)"
14,Everyone,"(0.03912956, 0.023244325, -0.028862476, 0.028999638, 0.022815835, 0.026131634, 0.034273412, 0.03048331, 0.04176073, -0.029376065, 0.0139538385, -0.03487735, 0.042533066, 0.049447205, -0.023856437, -0.038301013, -0.037851416, 0.03097162, 0.023891222, -0.038256455, -0.031653002, 0.0089013465, -0.029347373, 0.0353035, -0.026434243, -0.02608552, -0.018291224, -0.00085859373, 0.04551134, 0.014113333, 0.02457067, 0.026839878, 0.045743477, -0.008496739, -0.032625545, -0.043368306, 0.002472937, 0.0443683, 0.01031046, -0.011099122, -0.044492077, 0.024556663, 0.012740996, -0.04420606, -0.0193241, 0.017322134, -0.036752068, -0.03982792, 0.028840337, -0.004083954, 0.013662387, 0.009330474, 0.0143051185, 0.016743366, -0.029873217, 0.034269188, -0.034356847, -0.015624475, -0.039868105, 0.031475756, -0.04845847, -0.028438425, 0.033772554, 0.0021076687, -0.03703158, 0.0036568865, -0.037583567, 0.009464037, 0.03594916, 0.020860579, 0.005064629, 0.04150596, 0.01719601, -0.036242258, -0.0038045533, 0.049128715, -0.039526343, -0.008167863, 0.020213153, 0.033244524, -0.03037957, 0.023927186, 0.031783964, -0.0018912442, -0.02845254, 0.0021348484, 0.02649207, 0.031068016, 0.033427406, -0.03716879, 0.015721295, 0.040459942, 0.04906099, -0.0040799156, 0.047269966, -0.03651786, 0.028888296, 0.028503489, 0.008794449, 0.027910281)"
15,Weather,"(0.03562708, -0.007496573, 0.0048737302, -0.014358211, -0.027923644, -0.029700637, 0.012902711, -0.027977753, -0.039601445, -0.047752034, 0.038314667, 0.041284848, -0.046795715, -0.041250218, 0.0008824356, -0.04697558, -0.018732417, 0.046476137, 0.03882475, -0.032131456, 0.040851858, 0.0013552532, 0.014082741, -0.00041776896, -0.03604903, 0.038454447, 0.018316556, -0.029861702, -0.003890466, 0.010327578, -0.016917981, -0.014803432, 0.018718991, 0.033626344, 0.037683774, -0.00643431, 0.0042990446, -0.047628295, -0.037385166, 0.03987542, -0.00078493357, -0.0053873435, 0.023411144, 0.033073153, -0.004768528, -0.03397365, 0.008846283, -0.018982625, 0.030068312, -0.04295981, -0.0371992, -0.0065531023, 0.025332678, -0.02829492, -0.0489532, 0.0043181404, -0.04566542, 0.0041132458, -0.00104779, -0.00070982054, 0.025591638, 0.009178601, -0.011975326, 0.044148926, 0.022080708, 0.005457975, 0.022586416, 0.02615248, -0.013002895, -0.024426853, -0.0037448518, -0.021962536, 0.00893271, 0.028253857, -0.018478774, 0.031949673, 0.048709396, 0.041455675, -0.02501483, -0.00033695623, -0.0044857375, -0.01233802, -0.03846506, -0.005859874, 0.03341445, 0.006896388, 0.0077762827, 0.024204899, -0.026864981, 0.02811258, 0.03185371, 0.03122643, 0.025129829, -0.006490469, 0.010969471, -0.0065134764, -0.042571213, 0.04217751, 0.011317648, 0.02084199)"
16,-,"(0.015603104, 0.028179968, -0.030797336, -0.014539284, 0.050115775, -0.047951058, 0.022843674, 0.021592993, 0.03168014, -0.0035750924, -0.0070785834, 0.03317717, -0.0092351595, -0.030504793, 0.061335783, -0.0040225913, -0.017924491, -0.016226757, -0.023304258, -0.058348756, 0.027875198, -0.017573442, 0.0623454, -0.02122235, -0.0040834756, -0.0015682231, -0.03567777, -0.031069614, 0.05614305, -0.04476382, -0.035360683, 0.013114102, -0.022866022, 0.016721096, 0.020517003, 0.0062436312, -0.032868356, 0.0132654095, -0.013884127, 0.04581536, -0.024302285, 0.01427549, 0.057588845, 0.026535619, -0.032593098, -0.040896054, -0.032459106, 0.05145804, 0.027179495, -0.006536278, 0.058410488, 0.0033138138, 0.051886525, -0.06473071, -0.014844915, -0.053162128, -0.0010647582, 0.039394066, 0.06264858, 0.06433194, 0.04780927, -0.026504375, 0.045165982, -0.03449478, 0.019508712, -0.046893757, 0.06385443, -0.012698549, -0.039237954, -0.02608124, -0.0016669012, 0.0053034537, 0.045118876, -0.0465349, -0.04064275, 0.019632079, -0.03324184, -0.06269517, 0.0011308991, 0.06390653, -0.018961212, -0.0004743574, -0.04721281, -0.027315708, -0.058659825, -0.014997954, 0.030818228, 0.018017419, 0.022336874, -0.00036556186, -0.064612865, -0.024816686, 0.005402264, 0.03212662, 0.0066231946, 0.042823933, -0.0064991787, 0.014106594, 0.026487755, -0.022346409)"
17,Civic,"(0.04442282, -0.015832989, -0.03613569, -0.0024567307, -0.023965934, 0.017432282, 0.039151978, -0.045056522, 0.052868832, -0.017777748, -0.014489624, 0.015292841, 0.027052948, 0.027920548, 0.00841306, -0.048080314, 0.03494287, 0.03901112, -0.059448697, 0.009812825, -0.0313625, -0.026827581, -0.04896146, -0.05756298, -0.03445258, -0.0073303888, -0.0042161746, 0.002254653, 0.030126652, -0.020589761, 0.014216638, 0.056427296, 0.006437051, -0.017391477, -0.0136097465, -0.06006647, 0.02422404, 0.008576117, -0.055452798, -0.043481685, -0.033669565, -0.012900933, -0.00212235, -0.046096187, 0.051600296, -0.02232207, -0.050835166, -0.031139957, 0.010517908, -0.0349847, -0.040378734, 0.0029146972, 0.008297552, 0.04007768, 0.035124112, 0.009494836, -0.02555848, -0.060844846, 0.023371903, 0.014361196, 0.005341641, 0.014200037, 0.014791154, 0.030822793, -0.05494708, -0.023382336, -0.018374734, -0.030681023, 0.028828535, -0.04207345, 0.021121306, -0.0017989717, 0.033590343, -0.011597067, 0.007848671, -0.012487797, 0.018810803, 0.02025757, 0.023879195, -0.04383404, 0.05919144, -0.021050006, 0.017959442, -0.03696704, 0.04935555, -0.018392695, -0.006825473, -0.037523128, 0.03854668, 0.053074192, 0.025280997, -0.018280022, -0.048597407, 0.0019331024, 0.033502202, -0.00014170344, 0.03429424, -0.0014655194, -0.005952008, -0.0024435183)"
18,Centre,"(0.03312459, 0.04980632, 0.043243676, -0.0052497317, 0.006795522, 8.0787126e-05, 0.0069058426, 0.044540558, -0.02991585, -0.029296203, 0.03671379, -0.011167964, 0.020822372, -0.045275826, -0.031731896, -0.014938105, -0.0068251244, 0.0041142916, 0.02086531, 0.012076183, 0.044384133, -0.050633546, 0.051157072, 0.007734045, -0.03656447, 0.04017231, -0.019718172, 0.03478192, -0.0022403619, -0.044884935, -0.004747283, 0.006728598, 0.058181234, -0.0016581401, -0.037548777, 0.03284975, 0.04638972, 0.018490504, -0.03764726, -0.038925406, 0.010166993, -0.012800819, 0.044423107, 0.053700954, -0.017530557, -0.048999406, -0.03549699, 0.043509908, 0.024783181, 0.038688194, -0.014447849, -0.0014418496, -0.026841309, -0.006386451, 0.0026265173, 0.041862972, 0.032387592, 0.028136393, -0.035517745, 0.04505998, -0.010610959, 0.026643965, -0.030845035, -0.016786465, 0.040334728, 0.026892154, -0.04300065, -0.028605819, -0.018935928, 0.051940653, 0.04188888, -0.025112048, 0.012967621, -0.037747875, 0.007443677, 0.0027922932, -0.0018684644, -0.050436378, -0.004188808, 0.049281407, -0.053756874, 0.04561906, 0.02353565, -0.022975616, 0.004540079, 0.026394824, 0.040801685, -0.05180779, 0.04715913, -0.024342287, -0.010232627, -0.028086526, -0.007544289, -0.034774482, 0.0067408634, -0.009424727, 0.009913725, -0.035448875, -0.002117201, -0.05160109)"
19,weekend,"(0.017253794, -0.027258018, -0.04119623, 0.020163178, 0.012154649, -0.009548919, 0.02486142, -0.028358402, 0.046348434, 0.03818241, -0.015797328, 0.044690534, -0.041272957, 0.023284413, -0.045511916, -0.028670872, 0.00446134, 0.03883625, -0.025471086, -0.018212011, -0.0035811684, -0.02312449, 0.013657842, -0.018407453, -0.019910162, 0.04079925, -0.0034593265, 0.022464465, 0.0033168837, 0.033026185, 0.022879222, 0.0062813205, -0.05077646, 0.048222676, 0.03743617, -0.05407183, 0.014126094, -0.055843934, -0.024160983, 0.021512354, 0.033120856, 0.029155493, -0.029880315, -0.034065273, -0.030208046, -0.010431297, 0.007723538, -0.019706776, -0.0019515736, 0.028096829, -0.046284363, -0.019792741, -0.040136285, 0.055232722, -0.04597765, -0.0135853505, 0.016816918, -0.013312683, 0.016687829, -0.037646517, -0.034448404, 0.020688877, -0.023840362, -0.035843313, -0.028744256, -0.021227246, -0.025766974, 0.029427987, -0.024300195, -0.034476236, 0.00077103695, -0.0018041993, 0.0068844636, -0.029348668, 0.0017462263, -0.038805183, 0.036253914, 0.027731752, -0.033357266, -0.023541061, 0.031010129, -0.020316957, 0.014472225, -0.048034344, 0.041199002, -0.045625634, 0.030545697, -0.018843886, 0.027163617, -0.032803856, -0.007948472, 0.029827308, 0.020204047, -0.007844061, -0.032749724, 0.020800244, -0.015552938, -0.029486923, -0.009834709, 0.033122078)"
20,fellow,"(0.04170013, 0.04947119, -0.00017626211, 0.044917714, 0.033427093, 0.030427981, -0.0166054, -0.017056, -0.0058890805, 0.0068453066, 0.045474757, 0.00036350638, 0.018779192, 0.028207865, -0.038133346, -0.013148021, 0.01977383, -0.019201387, -0.033449486, 0.04347079, 0.041684534, 0.04907358, 0.0026762001, 0.03310514, -0.042253923, 0.007994663, 0.004158415, -0.010719098, 0.004958689, -0.008509863, 0.038043026, 0.043448243, 0.009228706, 0.03356855, 0.002932001, -0.044087317, -0.026879955, 0.0074293986, 0.006362878, 0.009109389, -0.032422684, -0.043594815, -0.0352751, -0.0018190742, -0.018669523, -0.03481256, 0.025132451, 0.023714159, -0.012701891, -0.04934566, -0.04358058, -0.023004914, 0.014384758, 0.03599402, 0.03723189, 0.022214625, 0.009689651, 0.042548727, -0.029377997, -0.04633955, 0.016185645, 0.030158225, -0.048975863, 0.023767877, 0.008577406, 0.02043904, -0.020588351, -0.022275532, 0.045028362, -0.015288331, -0.040293716, -0.047740486, 0.04892495, -0.04846224, 0.030048583, 0.038793948, 0.017819133, -0.0013822541, -0.04063078, -0.009536028, 0.04403242, 0.015134644, -0.020712186, 0.010896482, -0.033375837, 0.0096609, 0.02802949, -0.008303918, 0.01937845, 0.0064532757, -0.013342559, 0.037488174, 0.032079626, -0.008593537, 0.021670762, -0.031849243, -0.048623383, -0.049679805, 0.018537033, 0.04956783)"
21,Lost,"(-0.047886398, 0.048108187, -0.037638474, 0.022955421, 0.013042901, -0.016050875, -0.017912555, -0.017095435, -0.043030858, 0.0042420253, 0.006405674, 0.0019316077, 0.005698312, -0.020411074, 0.031020869, -0.033908, 0.041601922, -0.029403651, 0.026703764, 0.023938838, 0.01267587, 0.022555914, -0.027730728, 0.040627245, -0.032469407, -0.0055295117, -0.030030835, -0.03953706, -0.03117646, 0.030516554, -0.0026719682, 0.024361197, -0.008242678, -0.007903803, 0.005076885, 0.030585889, -0.017873157, 0.03374059, 0.021347355, 0.037497032, -0.047977176, 0.006211985, 0.026770618, -0.012747645, -0.04987346, -0.013526142, 0.04781318, 0.013381172, -0.018314898, 0.007031489, 0.0027935728, -0.025446057, 0.04443595, 0.036056805, 0.001958333, -0.016373206, -0.048308205, -0.026882386, -0.0077241547, 0.031200398, -0.04871378, -0.0037518516, -0.04127226, -0.044976976, -0.021001995, 0.00872618, -0.009498276, 0.011354364, 0.009400941, 0.03155217, -0.046648275, 0.042813424, -0.033014014, 0.039791558, 0.016452301, -0.03433738, -0.006784953, 0.031830672, -0.03992597, -0.0065201037, -0.013487924, -0.04741318, -0.009717334, -0.0039577857, 0.024321128, -0.035852898, -9.8608434e-05, -0.04347798, -0.035344075, -0.0060723647, 0.026988808, 0.024966266, 0.029608954, 0.04635117, 0.028831672, -0.003334403, 0.04430962, -0.023048926, -0.0016952641, -0.047178566)"
22,Mackay,"(0.015022207, 0.04090346, 0.036879648, 0.0056000464, 0.00765568, 0.04089961, 0.03988726, 0.035561, -0.026721383, -0.03935013, -0.046314206, -0.012455083, 0.022515763, -0.01457236, 0.027398262, 0.014609087, -0.021087635, 0.045241226, -0.047461905, 0.028431188, -0.04106604, 0.047361385, -0.0074764714, 0.0178699, -0.0053523183, 0.033371415, 0.018539403, -0.038328506, -0.033532917, 0.013722014, -0.0017036907, -0.019180715, 0.047441553, -0.020499874, -0.011086561, 0.040720884, 0.004525341, 0.034756485, 0.037792634, 0.00804957, 0.041009177, 0.0339226, 0.010370277, -0.0058341026, 0.017703567, -0.015171099, 0.017546419, 0.012866925, -0.03825326, 0.01991273, 0.026838627, -0.03565023, -0.010529242, -0.035831213, 0.0069441795, -0.04657477, -0.019397175, 0.026854847, 0.0047405586, -0.014815114, 0.045303885, 0.008707203, 0.00852517, 0.0136991255, -0.034126975, -0.036539663, 0.0075923577, 0.028669987, 0.008425485, 0.007970858, -0.039563883, -0.023776544, -0.034739338, -0.0078057274, -0.021235526, -0.044030547, -0.02822392, 0.02774563, -0.019398237, 0.033388946, 0.015558112, 0.043727804, -0.03385111, 0.030895654, 0.02601454, 0.03510583, -0.026734745, -0.046043076, -0.031348646, 0.027419183, -0.034330025, -0.0063909516, 0.040632535, -0.00708586, 0.043430995, 0.038660374, -0.022245968, -0.031967126, 0.03571267, -0.0061056986)"
23,Calgary,"(0.01612531, 0.0288507, 0.0017111786, 0.030734312, 0.013175692, -0.017644774, 0.006419409, -0.006571628, -0.020318842, -0.049700152, -0.0070750713, 0.040364597, -0.010509945, 0.026845936, 0.049663555, 0.024616513, -0.013130832, -0.041984178, 0.017497543, 0.044293035, 0.030042302, 0.03731772, 0.017416146, -0.042590417, 0.045079637, 0.009014986, -0.043818366, 0.041592132, -0.021263277, 0.038329188, -0.00783249, 0.04151101, 0.003529869, -0.016460694, 0.022985589, -0.017478872, 0.046602417, -0.04575329, 0.008609749, -0.035356224, 0.00018300861, 0.011601768, -0.0384622, 0.002560664, 0.041105572, -0.04160743, 0.027774643, -0.0251526, -0.04170958, 0.04876728, 0.0072653666, -0.00868658, 0.04138131, 0.00061578676, -0.0077218413, 0.005570449, -0.0023925193, 0.018647704, -0.047426593, -0.0014488585, 0.009676207, 0.041021537, -0.0128740445, 0.010841012, -0.015235007, 0.038331617, 0.04268768, -0.015490245, -0.031270552, 0.012812708, -0.022095276, 0.019900095, -0.028690994, -0.025542332, -0.03615403, 0.012524892, 0.02576444, 0.01442175, -0.034170378, 0.048431005, 0.04063728, 0.01308075, 0.035021175, -0.0038936958, -0.012919318, -0.043727398, 0.035625312, 0.017599192, 0.005142905, 0.013502192, -0.020908559, -0.043391254, -0.019427026, 0.041467283, -0.018833363, -0.03432727, -0.04603963, -0.0069256052, -0.02849189, -0.04050193)"
24,donation,"(0.011304259, -0.027160347, 0.042918887, 0.0047523268, -0.0059170835, -0.03513242, 0.031882215, -0.021747185, 0.0021959431, -0.032935098, -0.018574439, -0.022583354, 0.028219435, 0.019212019, -0.033260394, 0.02679756, 0.03735986, -0.018751813, 0.025560979, -0.008348763, 0.031938147, -0.025208414, 0.016350243, -0.039233577, 0.046164382, -0.034914494, -0.007325221, 0.01176095, -0.0021682493, 0.01707324, 0.03637508, -0.0034106001, 0.023460213, 0.027084995, -0.045939803, 0.027649883, -0.032699727, 0.021862838, -0.01934185, 0.046869848, 0.02941091, -0.043489363, 0.049915623, 0.042183343, 0.006514121, 0.025628258, 0.021765497, -0.049097277, -0.0010168068, -0.012066554, -0.04287547, 0.00015283749, -0.044539716, -0.022796988, -0.002731014, 0.02844992, 0.03781568, -0.04436952, 0.0016664043, -0.009811901, -0.04054769, -0.023051132, -0.032733284, 0.015568208, 0.02507073, -0.033671547, -0.04389986, -0.016456924, -0.046119917, 0.02644283, -0.023773586, -0.048346974, 0.019800413, 0.029621746, 0.0067093484, 0.041217517, 0.018272411, -0.0047937855, 0.015345778, -0.012284897, 0.006704293, -0.012156498, -0.03614266, 0.022785548, 0.02422763, 0.004815638, -0.023651898, -0.019563425, -0.023779238, -0.017073475, -0.028368939, 0.0025187135, -0.023674106, -0.036217224, 0.026080284, -0.005226493, 0.0010052323, 0.0043023936, 0.027225804, 0.015160393)"
25,An,"(-0.022507286, 0.04230437, 0.037031893, 0.030012038, -0.04650841, 0.006522011, -0.029737402, -0.021623505, 0.046794962, -0.030408775, -0.0064059496, -0.0037905201, -0.00067397207, 0.003958512, -0.029258585, 0.010561384, -0.033053637, -0.045015182, -0.004320789, 0.045136716, 0.0018569939, -0.004058443, 0.010883201, 0.0022661313, -0.004938353, -0.041751157, -0.03660413, 0.008345209, -0.007564675, -0.049569286, 0.015562836, -0.049117982, -0.020714952, 0.0037032738, -0.041540753, -0.0072313435, 0.005387403, 0.0002871044, 0.041335616, 0.0153633095, -0.029137874, 0.02147713, 0.023894694, -0.0064280853, -0.03173976, 0.028085295, 0.010868587, 0.023825314, 0.027189221, 0.004069805, -0.014908422, 0.016362939, 0.013891552, -0.020195281, -0.005732894, -0.010176908, -0.017728783, -0.025017096, 0.018196035, -0.034184683, 0.018397834, 0.00041470677, 0.049797703, 0.049631488, -0.0019499063, -0.00086070225, -0.024297023, -0.012298919, 0.019991193, 0.049193326, -0.0463354, 0.018207613, 0.017302323, 0.03052565, 0.016820256, 0.009950794, 0.043836202, -0.0011451729, -0.039991606, -0.036624312, -0.04498626, -0.014774539, -0.011931695, 0.0032019727, 0.008579887, 0.018651377, 0.03598677, 0.010440338, -0.001208853, -0.0013997927, -0.034998454, 0.009137522, 0.004053712, 0.021410909, -0.047110904, -0.027855206, -0.0013138168, -0.03784746, 0.019984815, -0.04004308)"
26,river,"(-0.00555895, -0.03713792, -0.0043510124, -0.0502716, -0.016499504, -0.021209111, 0.010310872, 0.010154349, -0.020024044, 0.02349608, -0.02964191, 0.039473597, 0.017590065, 0.037369866, -0.04192414, 0.011962215, -0.044374213, -0.041508276, 0.048388753, 0.004949689, 0.014689285, 0.0015899824, -0.021552173, 0.0153574385, -0.045974024, 0.030354664, -0.003899416, -0.03684514, 0.0494459, 0.03138751, 0.03379274, -0.025687672, -0.04572998, 0.019519486, 0.050854962, 0.018139992, -0.029717283, -0.025560578, 0.020942934, -0.017101888, 0.011966725, -0.04927125, 0.017464219, 0.020954369, 0.0032651813, 0.02955685, -0.0014082476, 0.030611835, -0.021827454, 0.03434377, -0.027658964, -0.0053290157, -0.027219668, -0.037562717, -0.03768818, -0.023498667, -0.022652077, -0.031770725, 0.014067373, 0.0026887085, -0.038727637, -0.01768401, -0.03919443, 0.03997958, 0.03679967, -0.016358938, -0.020477861, -0.022382626, -0.0323143, -0.009690393, -0.040160865, 0.038194753, -0.041622583, 0.012089046, 0.04756705, -0.012953551, -0.028092537, -0.024794042, -0.036119815, 0.018033633, -0.04175672, 0.034372482, 0.038017154, -0.022340786, 0.020342534, -0.004311583, -0.021199146, 0.019962275, -0.02193409, -0.0040342347, 0.00610937, 0.014757429, 0.012156448, -0.01584354, -0.017207004, -0.033903815, 0.02428392, -0.04822971, 0.018571189, 0.0018982687)"
27,currently,"(-0.02870146, 0.044734348, 0.022006843, -0.033344854, -0.005173575, 0.032529783, 0.0052741542, 0.0149083845, 0.03810562, 0.0016530044, 0.0022819266, -0.014181949, -0.011666071, -0.031261742, -0.04127003, 0.0044316277, 0.013461638, -0.042127192, -0.03168968, -0.044906117, -0.048886895, 0.022717725, -0.028767621, 0.01702683, -0.045285176, -0.013400447, 0.014833901, 0.033046212, -0.044157088, -0.009187661, -0.017662384, -0.040291596, 0.028625239, 0.019981656, -0.01628821, 0.025142144, -0.045886446, -0.035883356, -0.017404925, 0.04124481, -0.04896157, -0.013263799, -0.0056918375, 0.020317364, 0.029866446, -0.02366115, -0.026354719, 0.02812982, 0.049604844, -0.035945095, -0.001985468, -0.049748767, -0.027245117, -0.00033986568, 0.020599317, 0.0092334375, -0.006539084, 0.030021, 0.028791953, 0.007962357, -0.0009024516, 0.011392962, 0.019715276, -0.02965485, -0.012475003, -0.0079094395, -0.004062008, 0.037261415, 0.01786143, -0.025160683, -0.0009745732, -0.008272599, -0.031864274, 0.012836371, 0.005565025, -0.010065734, -0.030647505, -0.017634414, 0.02660494, 0.03980962, -0.028282357, -0.016578875, 0.048936967, 0.02665, -0.01192515, 0.046026696, 0.015295874, -0.018549442, 0.01799265, 0.047754336, -0.01349584, 0.04688317, -0.03301815, 0.010165345, -0.012136757, 0.009750079, 0.0332685, -0.013100386, -0.0427714, -0.026375508)"
28,UPMUSC,"(-0.00517286, -0.02668463, 0.038179193, -0.032682873, 0.010262109, -0.017187953, 0.0016193762, 0.027398039, -0.045317676, 0.017567169, -0.033873238, 0.043903913, -0.026833309, -0.021404946, -0.039095283, 0.021803807, -0.026238931, -0.046611607, -0.036195327, 0.026943397, 0.013450775, 0.011135556, -0.044917382, 0.011292219, -0.024842191, 0.03602233, -0.01382836, 0.024575356, -0.00793197, 0.01222416, -0.02624613, 0.02934933, -0.00018098205, -0.03896282, 0.0471108, 0.012315966, 0.03953321, -0.00088857487, 0.0347392, 0.016419422, -0.008542895, 0.0001635924, 0.0018593073, 0.0045396797, 0.0029288046, -0.0175552, 0.035407554, -0.020588195, 0.022315565, 0.040895905, 0.011699043, 0.032234434, 0.027808119, -0.0024176016, -0.03503691, -0.024706304, 0.014645431, -0.030466938, -0.011208333, -0.021135533, -0.017272793, -0.028699888, -0.033323348, 0.036789905, -0.03718903, -0.02470081, 0.0072510727, -0.029916156, -0.045345582, 0.04991952, 0.0013886914, 0.014545467, 0.019057844, -0.040078603, 0.024813976, -0.04881951, -0.047875907, -0.044962894, 0.021200027, -0.005980529, -0.0127952695, -0.04191164, -0.046899583, -0.0376737, -0.02283609, -0.02649715, -0.04058361, -0.019242072, -0.027534056, 0.049718034, -0.037385214, -0.039705493, -0.038489364, -0.049109936, -0.0030419119, 0.04084536, 0.045796726, -0.0493786, -0.040382635, -0.02116791)"
