,Words,Vectors
10,sun7,"(-0.045213122, -0.034574836, -0.05169165, 0.018765716, -0.03037524, 0.05324574, 0.036886755, -0.015147507, 0.029843714, 0.019292302, 0.038329545, 0.0073709935, -0.018583816, -0.050879147, 0.043292508, -0.042205118, -0.0001527638, 0.03719515, 0.008193657, 0.034282967, -0.056444537, -0.028694749, -0.020328546, 0.04553917, 0.015881874, -0.051437803, -0.04669605, 0.023698898, -0.04951735, -0.025888145, 0.04100206, 0.0322853, 0.00992101, -0.03530972, 0.0215436, 0.016080255, 0.038874302, 0.039404076, -0.010575758, 0.03854243, -0.02644597, -0.0021763314, -0.012332169, -0.035023946, -0.03359872, 0.011741918, -0.016071485, -0.041437063, -0.044694178, 0.0039391443, -0.013159093, 0.020706143, 0.03227506, 0.055316366, 0.015744612, -0.028219271, 0.0042162808, 0.04093846, -0.03224414, -0.03711537, 0.05380366, -0.010007576, 0.024705, 0.018580921, 0.022837317, -0.011313481, -0.03519423, 0.01767525, -0.021740682, 0.032195512, 0.034782223, -0.0063805636, -0.010143564, 0.047787365, 0.0292362, -0.0152986795, -0.030426724, -0.008466077, -0.006274484, 0.03822455, 0.018781884, 0.029125206, 0.015347143, 0.056221783, -0.033717025, -0.013628592, -0.05274954, 0.019381095, -0.040181566, -0.022957858, 0.0018699772, -0.017403495, 0.0130709745, 0.033622365, 0.009446963, 0.017821873, -0.004788696, 0.028826313, 0.054138828, -0.0061137127)"
11,9NEWS,"(0.017000664, -0.021122575, 0.039553914, -0.048753776, -0.005928863, 0.0059582368, -0.04242121, -0.037700213, 0.006578099, 0.0025706403, -0.016340602, -0.037416328, -0.038582407, -0.022853268, -0.049569216, -0.015204571, 0.007946085, -0.029714907, -0.004984498, -0.0110507235, -0.005644977, -0.004046418, -0.016481124, -0.0065684915, -0.039501213, -0.009658862, -0.028652633, 0.02871975, 0.022780273, -0.04270028, 0.02971324, 0.014264051, 0.012998331, -0.011660159, 0.011209071, 0.027937796, -0.00013160706, -0.03755789, 0.0074539073, 0.0132950805, 0.018912826, -0.0012127273, 0.009830523, 0.034539912, 0.024751667, 0.042541627, -0.019474674, 0.0047762617, -0.027636921, 0.010025442, 0.0069504753, -0.01154194, -0.030196046, -0.004780613, -0.0043007247, -0.048369016, 0.013758849, -0.041285932, 0.0072135553, 0.0041762106, -0.04947355, -0.03954749, -0.00038281828, -0.015575327, -0.0014558434, 0.032841947, 0.014200006, -0.041070353, -0.01596874, 0.034148876, -0.02574873, 0.02606615, 0.037016463, -0.02664032, 0.0048380382, 0.041569915, 0.008862652, -0.02765057, 0.0022223964, -0.039117992, -0.0022470132, 0.043760274, -0.04270872, 0.043256786, -0.025301456, 0.014028538, 0.047141407, -0.03702929, -0.028626537, 0.033141125, -0.04553869, 0.03523762, 0.04798523, -0.038708497, 0.035765205, 0.047625568, 0.04945996, 0.048840072, -0.017143857, 0.024009433)"
12,Weather,"(-0.006752977, -0.015267632, -0.01869147, 0.030042544, -0.020422662, 0.034732234, 0.03578187, -0.055487063, 0.048198566, 0.0297693, -0.02612575, 0.005871563, 0.030695941, -0.036567543, 0.0035006928, 0.031347636, 0.013217525, -0.054803953, 0.0127840685, 0.0014719034, -0.003979438, -0.01965027, -0.025696587, 0.015450814, -0.021128736, 0.035232063, -0.030223541, 0.037082095, -0.030892754, -0.015400429, -0.0388861, 0.016558895, -0.039181754, 0.023707692, 0.019286117, -0.056598585, -0.033015523, 0.05356985, 0.03162194, 0.015195, 0.019406145, 0.058876947, -0.008078442, 0.007833168, -0.038661234, 0.04497026, -0.050897285, 0.029855072, -0.01266576, -0.0380506, -0.055751737, -0.02583424, 0.004720495, -0.040706474, -0.038176347, 0.059476618, -0.03714024, -0.054800835, -0.025484812, -0.056937743, 0.050090425, 0.053256664, 0.02620515, 0.024229266, -0.059247967, -0.012559222, -0.02401756, 0.04133362, 0.012517486, 0.0270138, -0.033402238, 0.01483922, 0.008488103, 0.030404933, -0.027744608, -0.03258055, 0.05742236, 0.01386599, -0.024247356, 0.039748568, 0.030504806, 0.0069619687, -0.018741574, 0.053224683, 0.01797114, -0.02476198, -0.046310827, -0.048181336, 0.049597412, -0.025851475, 0.0142398635, 0.013298366, 0.028814899, 0.029239435, -0.018465018, -0.05892466, -0.0536213, -0.022958644, 0.03273593, -0.05115783)"
13,-,"(-0.0019018054, -0.006226193, 0.0140773915, -0.03771944, -0.008286238, 0.032350305, -0.022152616, 0.010692738, -0.017083514, -0.02239821, 0.018869866, -0.032295704, 0.036876205, 0.005359195, 0.038520996, -0.012811482, -0.036826443, 0.015727703, -0.03139627, 0.041928615, 0.027019631, 0.04085766, 0.025166128, 0.038717177, -0.034532286, -0.027148997, -0.04974219, -0.016053867, 0.022343528, -0.019799292, 0.00016199425, -0.042534698, 0.027301345, -0.033364855, -0.025226641, -0.01753708, -0.043442216, 0.0014063008, -0.01209873, 0.0061162114, 0.023807097, 0.025173236, 0.03948546, -0.003504239, -0.03162291, 0.023249876, -0.029832734, 0.037292305, 0.03285719, -0.03550614, 0.025959495, 0.023066487, -0.024142707, -0.04155042, 0.004037082, 0.015384857, 0.0052527413, -0.032737195, 0.048622977, -0.0038135648, 0.03887899, -0.0006946437, -0.0408705, 0.04424418, -0.03401413, -0.03426353, -0.039718878, 0.042138103, -0.006781876, 0.021299753, 0.04109386, 0.037353043, -0.040906228, -0.029579187, -0.040620886, -0.012088656, 0.03887744, -0.04937582, -0.0045537464, 0.0070434213, -0.027731705, 0.024632644, 0.0059074387, 0.038938943, -0.018517863, -0.044281878, -0.02623632, 0.0014188066, -0.04887853, 0.025811505, 0.0030364618, 0.048740152, 0.040096033, 0.008822106, -0.047834244, -0.03239298, -0.0026661642, -0.040551327, -0.025602698, -0.0402426)"
14,Civic,"(0.029068623, -0.023371292, -0.048856437, 0.01592553, -0.032252587, 0.006188132, -0.02475059, 0.0345163, -0.04408977, 0.018037502, 0.010682203, 0.027133074, 0.002907347, -0.048581243, -0.043512452, 0.029408429, -0.03968904, 0.015942562, -0.0062503107, 0.032881413, 0.040806662, 0.006780695, -0.038151193, -0.032761276, -0.025762295, -0.04995736, -0.0053704157, 0.012354828, 0.015840974, -0.012247909, -0.048746586, 0.00022852421, 0.034667563, -0.023309147, 0.04149724, -0.019740487, 0.04522914, -0.007358156, -0.03305137, -0.008270275, 0.023164105, 0.030759204, -0.03885882, 0.024304103, -0.046118762, -0.008173324, 0.026093673, 0.009063363, -0.009957291, 0.031920973, 0.03134093, 0.019528393, 0.027206253, 0.04977839, 0.030718733, -0.03944496, 0.025115255, 0.012414895, -0.04481553, 0.03022771, 0.028937172, 0.047397625, -0.01776012, 0.048228014, -0.004149329, -0.038823403, 0.025154378, 0.025156114, -0.012193203, -0.04863125, 0.00037763268, 0.017299358, 0.0011931658, 0.045021202, -0.018401671, -0.047558345, -0.0073441043, -0.031516448, 0.009100448, 0.04137871, 0.011032868, -0.013531961, 0.024734084, -0.010750748, -0.009784602, 0.03371829, -0.043537404, -0.0016507506, -0.005999647, 0.007638287, 0.017857555, -0.040661752, -0.026150728, -0.0075165145, 0.007472109, 0.029300902, -0.027187144, 0.031116653, 0.043244768, -0.01934203)"
15,Centre,"(-0.0105691, 0.00016276364, -0.03370302, 0.045285, 0.039447103, 0.040524602, -0.0019688022, -0.026046677, 0.043315995, -0.020141331, 0.03730415, 0.036061674, 0.019903032, 0.018412123, 0.0068950267, -0.047684405, 0.019248685, 0.0067131864, -0.03105621, 0.008064734, -0.037297834, 0.04034087, -0.036439966, -0.044359792, -0.021857679, -0.025555437, -0.011542046, 0.03972221, 0.006358436, -0.05170697, -0.050562438, 0.0109907575, 0.0027922613, -0.014067363, 0.0320415, 0.04923785, 0.021524325, 0.026015412, -0.0066228043, -0.016752936, -0.012991226, -0.0019128998, 0.0104383975, -0.013742162, -0.03399765, 0.01905287, 0.05544357, 0.0013706104, 0.0064250957, -0.0056614806, 0.020213181, 0.03774467, -0.036951285, 0.025016628, -0.010998146, 0.023148622, 0.028353086, 0.025223767, 0.05305353, 0.025640521, 0.0042869295, 0.025377495, 0.0017387278, 0.047826346, 0.0057224664, -0.018032016, 0.054912094, 0.0045636944, -0.039021548, -0.025810704, -0.04742909, 0.02182202, -0.022507017, 0.0033508148, -0.040601633, 0.029318532, -0.037781924, -0.055518843, -0.04141977, 0.01812436, 0.039143354, -0.023291906, 0.028769776, 0.0023558124, 0.047128268, 3.9765815e-05, 0.03399496, 0.011825393, -0.008915945, -0.028955374, -0.021520687, -0.05216982, 0.032179523, -0.014116831, 0.024052294, 0.016417453, -0.008257445, -0.007378904, -0.015266032, 0.01210768)"
16,2846,"(0.0021136291, 0.0035805702, 0.0096023455, -0.042105794, 0.023242425, -0.022943188, -0.012515664, 0.040641118, -0.03440411, -0.0038203709, -0.03241875, 0.03843936, -0.019259607, -0.008427739, -0.048211526, 0.027351145, 0.015480328, -0.0075057372, 0.044374038, 0.041710738, 0.0273065, -0.0013508089, -0.027585436, 0.0043845065, -0.031364918, 0.04150391, -0.0091758855, -0.00036478043, 0.025776181, -0.00021702051, 0.041771006, -0.028746236, 0.04534414, 0.04997548, -0.03184662, -0.0082603805, -0.03197392, -0.0021898858, -0.014956474, 0.0022222884, 0.043880437, -0.0352239, -0.009080924, 0.0008375533, 0.033091236, -0.023479735, -0.010736883, 0.018950272, -0.032850325, 0.031044628, 0.045462374, 0.012274407, 0.021942485, -0.0011302009, -0.030584646, 0.045254353, 0.035377037, -0.011153199, 0.015634123, 0.022830192, -0.03769989, 0.040094603, -0.015613068, 0.033931624, 0.015057359, 0.032024447, -0.013580192, -0.026340151, -0.047243573, 0.045606736, 0.012284983, -0.016432129, -0.03452059, -0.03312953, 0.015785348, 0.011934064, -0.008476712, 0.010290183, 0.02797569, -0.045994055, 0.04470325, 0.0030759089, -0.037137963, -0.044694196, 0.0018794164, -0.028868604, 0.030569542, 0.033256922, -0.038353205, -0.018825425, 0.0406803, -0.014836013, -0.0056304447, -0.020907795, -0.01674961, -0.0470348, 0.044136945, 0.03364188, -0.0050995834, -0.02522843)"
17,Fortitude,"(0.00526792, -0.04026176, -0.019484801, -0.04730479, 0.009400975, -0.03401585, 0.01443237, 0.03715046, 0.019177087, 0.026805483, -0.044455796, 0.029948693, 0.0151623655, -0.020743804, -0.006477351, -0.010790489, 0.0018532216, 0.0025810313, -0.012749218, 0.029366584, -0.05161131, 0.006968018, -0.056763895, -0.056553926, 0.017443426, -0.031044949, 0.030501598, 0.029283034, -0.014143194, -0.023775062, -0.041066542, -0.024694623, -0.022805497, -0.031999204, 0.002319825, 0.030269742, -0.004914988, -0.030035315, -0.058348965, 0.018265108, -0.050026882, 0.013808413, -0.035244584, -0.021620242, 0.0087164, -0.0021277575, 0.012546645, 0.04382263, 0.037687257, -0.023955274, -0.055371832, 0.023530813, -0.042016365, -0.009667358, 0.023818059, 0.05749106, -0.041232653, -0.03848503, 0.031906474, -0.038543954, 0.04734314, -0.008670091, -0.016980128, 0.010734125, -0.045479853, 0.043020643, -0.041867573, -0.012909249, -0.03680714, -0.016065033, 0.011884474, -0.035816465, 0.028697412, -0.029301967, 0.013742119, -0.0035381767, -0.014135555, -0.03247646, 0.009817642, -0.0019227102, 0.037535578, 0.057527136, 0.015086642, -0.005907081, 0.008486098, -0.0069519226, -0.0332695, -0.017615221, 0.041773424, 0.033470627, 0.0046017, -0.03919248, -0.020643601, -0.059471626, 0.027056655, 0.0132179335, -0.009785321, -0.023839377, 0.025269015, -0.044642765)"
18,reopen,"(0.039716866, -0.041730344, 0.045483638, -0.048716057, -0.034095336, -0.0059586987, -0.007648945, 0.005381774, 0.035113383, -0.009388279, 0.021858934, 0.00010443851, 0.047207344, -0.0058858283, 0.048561823, 0.02746005, -0.0061824694, -0.012662388, -0.03677975, 0.023002747, 0.03363378, 0.03679874, -0.0036772266, -0.023502314, 0.004298102, 0.02808765, -0.042831518, -0.048662342, 0.037712935, 0.03357769, -0.020549238, -0.03574134, -0.005797565, 0.042848613, -0.049126115, -0.044673074, -0.027694846, 0.0062272325, -0.041188203, -0.009953391, 0.0027521476, -0.002446115, -0.040995777, 0.009932362, -0.003012538, 0.04590625, 0.000894092, 0.025597464, -0.0117003545, 0.0095948465, -0.010949086, 0.0012513995, -0.021333635, 0.024843726, 0.039109077, -0.040270828, 0.0039960146, 0.008866023, 0.024249945, -0.044660676, -0.0088068135, -0.0033092871, 0.011045348, 0.029053938, -0.03400469, -0.0040855296, -0.026630057, -0.002561234, -0.013569094, -0.0020294785, -0.047593143, 0.031379614, 0.007915545, -0.030937731, 0.021093395, -0.026449585, -0.018770231, -0.010159958, -0.01955396, 0.0027111545, 0.017024662, -0.017016076, -0.04046291, 0.00169269, 0.0034129731, -0.036327552, 0.00258559, -0.006175328, 0.044651594, -0.0339813, 0.04635376, -0.016757227, 0.008946039, -0.022325266, -0.046479404, 0.0007414818, 0.018428538, 0.033140186, -0.026368653, -0.042881597)"
19,bianxcady,"(0.021785129, 0.03736819, 0.011811091, 0.033065308, 0.006870295, 0.011080281, 0.00047897553, 0.02239376, 0.020743877, 0.013587925, 0.051617645, -0.0390245, 0.057788007, -0.017652586, -0.039081145, -0.018344568, -0.03123085, -0.008095331, 0.029964482, -0.0035426856, 0.034247495, -0.018229784, 0.042697478, -0.01973081, -0.0033606584, 0.004828334, -0.035456013, -0.051786114, -0.0136840455, 0.016134096, -0.048901662, 0.016691683, -0.02513083, -0.0023682106, -0.042712808, -0.0056548817, 0.045518357, -0.006666759, 0.031623613, -0.003521323, 0.020297365, -0.051602263, -0.0028750338, -0.041343063, 0.041571543, -0.04751941, 0.02219991, 0.0015350314, 0.045602147, -0.009071461, 0.011549673, -0.008010419, -0.017506909, -0.032674067, -0.0035689608, -0.0079719275, 0.031208847, 0.02395104, -0.017964913, 0.008056946, -0.04830915, 0.032828692, 0.021870127, -0.03773736, -0.031146089, -0.041080218, -0.021903053, -0.0046745576, -0.009680419, -0.026264748, 0.009837167, -0.023414653, -0.0069934325, 0.024847267, -0.0481249, -0.027391572, 0.036831, 0.016600588, 0.04738119, 0.0007068205, -0.046431202, -0.02950648, 0.03540143, 0.003932792, 0.020038607, -0.0057671624, 0.044088412, 0.05195847, 0.00045381213, -0.0029845145, 0.010330615, -0.021872865, 0.02636409, 0.05897447, 0.045481514, -0.0063612247, 0.04125008, 0.01838521, 0.038992934, -0.04179109)"
20,An,"(0.010820676, 0.012675319, 0.024662998, -0.025936592, 0.0027800575, 0.007684253, -0.031625368, 0.029713418, 0.041085575, -0.016512621, -3.232807e-05, -0.04453286, -0.0461501, -0.017258644, -0.0089099035, -0.024596525, 0.02740917, 0.02409308, 0.015772108, -0.00994011, 0.04102749, -0.039013457, 0.031661022, 0.0086252205, -0.033057056, 0.018269386, -0.0045624375, -0.018264472, 0.0036937222, 0.039587025, -0.044460893, -0.043544542, -0.007260263, -0.019211793, -0.037974574, 0.017738845, -0.009609722, -0.00555899, 0.015930604, -0.043589283, -0.0044437535, -0.0024018884, 0.014710311, 0.012312364, 0.0330821, -0.007072009, 0.024915371, 0.030693602, -0.049655795, 0.04338738, -0.03499626, -0.017066788, 0.017917726, 0.024374735, -0.03855469, -0.034843504, 0.01811478, -0.015902877, -0.008614708, 0.0057022944, 0.029499974, -0.007977806, -0.043658283, -0.01783831, -0.030490374, -0.039641105, 0.039007697, 0.048704688, 0.03254969, -0.013252724, -0.032822505, 0.018953297, 0.04127911, -0.008294821, -0.0071807727, 0.02514733, -0.04905803, -0.04470061, 0.007362105, 0.022834811, -0.027880251, -0.016243793, 0.017324712, -0.0023443587, 0.0452461, -0.0054013506, -0.049989056, 0.04299866, 0.04732937, 0.028614435, 0.033510413, -0.04030087, -0.012424625, 0.044209275, 0.037817333, -0.001923956, -0.009007622, -0.046799697, 0.017639209, 0.013492059)"
21,river,"(-0.038159117, -0.006412951, 0.023701988, 0.009560075, -0.031490978, 0.03471794, 0.045634396, -0.021088185, -0.02183354, -0.03331432, -0.029248536, 0.054702654, -0.050627574, 0.008933227, -0.008289756, 0.044571016, -0.038087677, -0.043986112, -0.012414619, -0.0013535208, -0.010790672, -0.030232763, -0.03720917, -0.0071996516, -0.03110241, -0.016396854, -0.025200162, -0.0191717, -0.05769627, -0.03139411, 0.040446207, -0.009170307, -0.03620697, -0.03934346, 0.028979508, -0.024913503, -0.02839752, 0.02669019, -0.051868353, -0.026504867, 0.034640267, 0.022952478, 0.013493493, -0.009743881, 0.009685293, 0.008869049, 0.009956673, 0.035175733, 0.039418586, -0.032127477, 0.009858094, 0.041710716, 0.022220358, 0.011131444, 0.01766479, -0.015037333, 0.0048915395, -0.014642454, -0.036952913, -0.026006876, 0.013857819, -0.03322773, -0.03471436, 0.008430694, -0.011129532, -0.027080204, -0.010569092, 0.03240114, -0.030397488, 0.046093967, -0.000474822, -0.038120776, 0.0002373287, -0.022273015, -0.03854423, -0.0050885156, -0.0016441306, 0.056775432, -0.050620597, -0.019631272, 0.010135375, -0.022929093, -0.025847975, -0.027472591, -0.053988278, 0.0019302599, -0.02594138, -0.0057220836, 0.04213904, 0.0019393004, -0.059000142, 0.02782251, -0.0361946, 0.014280748, -0.035923995, -0.01464643, 0.018565437, 0.0128398435, -0.04044146, 0.0025166962)"
22,currently,"(0.00040800497, 0.04797748, -0.048423935, 0.021919433, 0.026134063, 0.041662846, 0.022053089, 0.011154544, -0.007337738, 0.0030911565, -0.047736075, 0.03149717, -0.034764983, -0.0314412, 0.040746335, 0.049067426, -0.023897601, 0.012364339, 0.03567623, -0.036245048, 0.022174027, -0.008292198, 0.04689947, -0.0018846877, 0.029744875, 0.044376764, -0.040383946, -0.011647858, -0.03636683, 0.048126508, -0.007469546, -0.0017535686, 0.024231385, 0.011830937, -0.02796178, 0.010386802, 0.03658886, -0.017297052, -0.029014325, -0.048426308, 0.004518248, 0.021451656, 0.01092739, 0.0012925267, -0.04856199, -0.043683555, 0.021717455, -0.026044155, -0.021015598, -0.0295447, 0.01677921, 0.024568405, -0.00286448, 0.04672191, 0.0030286685, -0.0028522015, -0.036624886, 0.037866164, 0.039179195, -0.009590961, -0.022670222, 0.01690546, -0.04270456, 0.0149565, -0.016346954, 0.003599178, 0.0043282397, -0.024037827, 0.000294663, -0.02406888, 0.045432355, -0.039376713, -0.040265024, 0.047403168, -0.04050727, -0.037833072, 0.028629173, -0.042357326, -0.0282861, -0.013884805, -0.04017638, -0.013412751, -0.017859675, -0.02320888, 0.048990693, 0.0041286238, 0.0017390475, 0.04055461, -0.017569672, -0.04401795, -0.017079987, 0.010065366, -0.0008794069, -0.027806615, -0.031370997, -0.023180533, 0.017458167, 0.042396072, -0.01880746, 0.04930712)"
23,33,"(-0.020087432, 0.016912332, -0.026767801, 0.027756892, -0.03597005, 0.02503985, -0.032356225, 0.018234348, -0.026243374, -0.008952029, 0.0059744297, 0.034363914, 0.031134205, 0.016098171, -0.05374836, -0.035807714, -0.006342373, -0.015575737, 0.027786862, -0.005602952, 0.02184698, -0.054632444, -0.012887999, 0.009257609, 0.011902214, -0.02017583, -0.01873859, -0.014972001, 0.0254408, 0.012673812, -0.013589211, -0.03737321, -0.02552633, -0.045832597, -0.035123486, 0.03502384, -0.037481625, -0.04807645, 0.02031625, -0.023002842, -0.034741823, -0.03692529, 0.02276941, -0.05239628, -0.036109433, 0.038010146, -0.011698534, 0.029576693, 0.019935694, 0.043389373, -0.041661154, 0.02104733, -0.043078247, -0.012369028, -0.0073241424, 0.029538473, -0.010546294, 0.023433039, 0.0039499723, 0.0057981145, 0.022505663, -0.036968406, -0.04154002, 0.009906464, 0.024728741, 0.031320006, -0.0022074922, 0.014717728, 0.032236725, 0.011539587, -0.05163427, 0.031353205, -0.023123398, 0.012080339, -0.010766778, -0.045325443, -0.010317765, 0.040705223, -0.011069953, 0.028873468, -0.019576913, -0.005615644, 0.026133914, -0.002496807, 0.046122853, 0.010711908, -0.036622223, -0.009731654, 0.014162828, 0.036276177, 0.03176686, 0.021555984, 0.0044715377, -0.011804769, 0.041243125, 0.054851446, 0.04189879, -0.03650554, -0.013902567, 0.047814466)"
24,another,"(0.03513593, 0.033333097, -0.028045055, 0.0054403613, 0.0206366, -0.05568166, 0.011679558, 0.056905173, 0.00790096, 0.029660359, 0.025225315, -0.02159775, -0.03874831, 0.04804643, -0.02025705, -0.01207104, 0.034531683, -0.032465946, -0.027705379, 0.024830515, 0.026697177, -0.050334003, 0.037626006, -0.045714073, 0.030374594, -0.032924395, -0.016589247, 0.044198383, 0.04281245, -0.01565381, 0.017984869, -0.008151381, -0.032983463, 0.04654315, -0.05874713, 0.028486675, -0.031333003, 0.009975897, 0.00057475467, -0.015918111, -0.01835743, 0.037774127, -0.001213847, -0.016022185, 0.0007403138, 0.027102264, 0.04105054, -0.050896112, 0.025368238, 0.028691985, 0.001917232, -0.029448828, 0.030949192, 0.018188125, 0.025042707, -0.059956342, -0.01732646, 0.010362536, -0.036772285, 0.032425787, 0.032133527, -0.04466848, -0.059021294, 0.055798087, -0.019967997, -0.021980664, -0.03847337, 0.03142409, 0.004522841, 0.0011522836, -0.04289745, 0.051964123, 0.0023630802, 0.03386214, -0.0044545815, 0.045314744, 0.030015793, 0.0014660517, 0.046071097, -0.03329427, 0.037975717, 0.013165245, -0.03269071, -0.00677305, 0.038997762, 0.0011141164, -0.01714654, 0.0040144175, 0.0007090061, -0.031177688, -0.012174986, -0.0053639635, -0.008082091, 0.03262953, 0.053566545, 0.0038731634, -0.031299297, 0.044885665, 0.010454589, 0.017417997)"
25,40km,"(0.020145718, -0.037579082, 0.027687717, 0.0061051473, 0.0050651655, -0.040078472, 0.0035633072, 0.0411324, -0.042406764, -0.04726107, 0.024408195, 0.049225736, 0.0013869517, 0.0151720755, 0.030884389, -0.023415698, -0.04057368, 0.020226192, -0.04119271, -0.041378926, -0.04811704, 0.046714593, 0.0024434812, 0.0012287386, -0.035254788, -0.037696004, 0.013718221, -0.04016719, 0.028357316, 0.011161305, -0.033368602, -0.0066895857, -0.025297452, -0.0060775056, 0.010291327, 0.027935553, -0.03726109, 0.039117757, 0.016055, 0.009884894, 0.049321104, -0.03449229, -0.03558155, -0.042165793, 0.043679807, 0.012339316, -0.011483014, -0.0056608915, 0.032719184, 0.03081635, -0.011544667, 0.0057613477, 0.042498384, -0.015820466, 0.039163183, -0.004871048, 0.014370035, 0.023804639, -0.03805983, -0.022790147, 0.030293372, -0.027641917, -0.025148798, -0.036910225, 0.034958947, -0.0028946176, -0.032567002, -0.025366008, 0.013032164, -0.042000853, -0.04412588, 0.040791366, 0.019339334, 0.0013908371, -0.04177468, -0.04306027, -0.03691814, -0.04634401, -0.036407433, -0.007771384, -0.02048105, 0.022786524, -0.034101725, 0.038962726, -0.042499818, -0.016010784, 0.04013281, -0.035721697, 0.010448314, 0.029359113, -0.030240083, -0.04918157, -0.029041266, 0.035410706, -0.044981647, -0.0028079376, -0.0026875734, -0.0053938255, 0.004036762, -0.017178655)"
26,'S,"(-0.0338338, -0.04250871, 0.014807988, -0.0051442273, -0.02205255, 0.04519036, 0.026710127, 0.008971728, -0.031196702, -0.02090459, -0.04602213, 0.04992788, 0.022419754, 0.04408321, 0.049307574, -0.00092763826, 0.0012666807, 0.021752585, 0.01614857, 0.0022439733, -0.0022377484, -0.038494147, -0.04466746, 0.0047434084, 0.048545454, 0.023656655, 0.03255904, -0.01192509, -0.013222288, 0.029924404, 0.037158098, -0.02634641, -0.038919974, -0.024411822, 0.03462043, -0.039495457, -0.04111848, 0.019586515, 0.043364894, 0.026756052, -0.00024131685, 0.037654076, -0.0392854, -0.047919013, -0.007686127, -0.04281801, -0.029385913, -0.0017240159, -0.03100499, 0.010894857, -0.009439267, 0.012079608, 0.048229966, 0.02810618, 0.012224577, 0.044440474, -0.01770544, -0.045782078, -0.042076446, 0.034800496, 0.0138759725, 0.017862502, -0.017866291, -0.026931895, -0.009015404, -0.013795219, 0.033982802, -0.009145081, -0.037544, 0.042131756, -0.004769884, 0.029572453, 0.049733613, -0.012819625, -0.010381412, -0.013520587, 0.015696716, 0.018592227, 0.042775776, 0.019912962, -0.019856025, 0.018838, 0.0125692, 0.037541185, -0.02476207, -0.020906424, -0.033082858, 0.0072031394, 0.010866307, -0.024404336, -0.020457758, 0.0011207461, 0.014855374, -0.022376562, 0.008496571, 0.03280777, 0.025840547, 0.024194088, -0.011025704, 0.040511835)"
27,Callide,"(-0.007815453, 0.004160362, -0.011732039, 0.038649347, -0.050735388, -0.014739761, -0.036863983, -0.038191568, 0.010324386, 0.039230354, 0.035619944, -0.014309139, -0.016070066, 0.026671192, -0.009574766, -0.012775693, 0.012377024, -0.0021857116, -0.014176394, -0.030558659, 0.049460325, -0.008703108, 0.05118516, 0.028922135, -0.029165104, 0.0469175, -0.031910516, -0.0025829724, 0.058167398, -0.046023887, -0.0025652759, 0.0124072395, -0.031115104, -0.038166996, -0.04197536, 0.01796735, -0.017649135, -0.020869944, -0.0147704305, -0.03962752, 0.026718376, 0.014991415, 0.031765774, -0.029408352, 0.015971703, 0.018503552, 0.029326083, 0.027346382, 0.044224843, -0.05099105, 0.011365248, -0.010556824, 0.022760412, 0.018468129, -0.017539008, 0.023955036, 0.013410338, -0.020178603, -0.011410588, -0.016469067, -0.05220397, -0.043649692, -0.011583996, 0.00955227, 0.031497836, -0.013367623, -0.0071272776, 0.015719306, 0.012063374, -0.027601454, 0.0054699457, 0.052482575, 0.03380372, 0.026552498, -0.043164525, 0.022068242, 0.027507491, -0.014910249, 0.0025785984, -0.03724758, -0.016659103, 0.019939182, 0.0058289412, 0.0036955841, -0.0022597974, 0.03777335, -0.02393966, 0.037896194, -0.01357134, -0.028658025, 0.057810996, 0.0406716, -0.0515825, 0.017579205, -0.007725289, 0.032430988, 0.007446972, -0.025435144, -0.03902934, 0.033707496)"
28,TV5ma,"(-0.053949356, 0.04066772, -0.039686855, 0.0064762826, 0.007060776, 0.04204678, 0.0413701, -0.03965396, 0.027345369, 0.024258949, 0.026573908, -0.025845017, 0.0011677973, -0.008248607, 0.019996116, 0.054458667, 0.006355341, 0.03007412, 0.02462589, -0.005361309, -0.01186926, -0.010722616, -0.042158775, -0.044619065, 0.032949068, -0.048240073, -0.04461581, 0.04229658, 0.011250674, 0.032165498, -0.025433216, 0.029687585, -0.0073311804, 0.028200863, 0.055225953, -0.018006539, 0.033896077, 0.048896197, 0.009989233, 0.053458262, -0.030212492, 0.0007399785, 0.029611273, 0.04402009, -0.058443338, 0.038886063, -0.019624323, -0.038611125, 0.017046403, -0.0064024664, -0.032571975, 0.04833723, -0.027547348, 0.045563117, -0.0013673857, -0.009504221, 0.022192014, -0.04938754, -0.041983966, 0.020334091, 0.022698306, -0.02676719, 0.005736564, -0.024891684, -0.050399486, 0.025682028, 0.029334396, 0.052528143, -0.029052328, -0.027608227, 0.03117071, -0.014363356, 0.047353167, 0.033107404, -0.017279388, 0.014716517, 0.01537643, 0.01688479, -0.015796153, -0.002492892, 0.018478306, 0.023949409, -0.05636864, -0.017425569, 0.018859357, 0.022867901, 0.010004616, 0.010444769, 0.038999546, 0.0024206256, 0.025838908, 0.00569532, 0.032646164, -0.018671792, -0.020723656, -0.040513415, 0.036117762, -0.012046588, 0.015027077, -0.04693713)"
