,Words,Vectors
10,Georgia,"(0.023898453, 0.04629387, -0.02187232, -0.0050466927, -0.019715032, 0.044278327, 0.055726744, 0.009700382, -0.0069869487, 0.053137112, -0.046177298, 0.05854181, 0.03008169, -0.023122955, 7.762604e-05, 0.0051127058, 0.020420002, 0.061434973, -0.050380897, -0.0108523965, 0.00989186, -0.03021866, -0.055883814, 0.043593094, -0.03558406, 0.034037925, 0.051133204, -0.005383065, 0.03359892, -0.0330677, 0.051062707, -0.022307549, 0.02740957, -0.04364208, 0.017084852, -0.025873896, 0.038323913, -0.04146498, -0.01869424, -0.025531046, 0.005872416, 0.00018781621, -0.019681666, 0.007976625, -0.009382912, 0.048687894, 0.043290403, -0.034439683, -0.03291036, 0.013365534, -0.05349507, 0.027627615, 0.033979964, 0.008665389, 0.008271271, -0.03024209, 0.0058113276, -0.04192543, -0.053581968, 0.015695397, -0.028021134, -0.03979347, -0.04166204, 0.024716808, 0.02706872, 0.02849641, -0.02727066, 0.020183723, 0.003932484, 0.01364917, 0.039765023, -0.04549607, 0.021458589, -0.03163832, -0.012354929, -0.012485544, -0.041002724, -0.009715652, 0.0068636867, -0.0055720815, 0.040983506, 0.018891746, -0.005927971, -0.04217339, 0.034483746, 0.009845413, 0.033283375, 0.0336722, 0.018669061, 0.01727281, -0.0058384123, 0.0021497153, 0.025426496, -0.016746456, 0.003118736, 0.02597836, 0.032219753, 0.035717268, -0.00015356259, -0.013671341)"
11,AJENews,"(0.021494772, -0.0072448365, 0.04398879, -0.0070355423, -0.04299139, 0.021294478, -0.036641836, 0.008993708, 0.02603921, 0.048079554, 0.019517493, -0.037249945, -0.020368565, -0.044801332, 0.033219818, -0.009350039, -0.010078765, 0.013842229, 0.026050378, 0.015176725, 0.006937254, 0.020468805, -0.021426309, 0.04226022, -0.035899736, 0.03567413, 0.03245988, -0.04442605, -0.0027988069, -0.014724206, 0.03983028, 0.043322448, 0.005827915, -0.0160908, -0.035681915, 0.016558398, 0.034601096, 0.016462017, 0.029588807, -0.037896942, -0.027172137, 0.03398527, 0.04170562, -0.012523722, 0.046058957, -0.01671207, 0.0118252635, -0.008981012, -0.026887035, -0.028865611, -0.047411144, -0.0116125345, 0.032252107, -0.010745026, -0.03266629, -0.044849705, 0.004018031, -0.03605497, 0.03300378, -0.01778096, -0.043218937, 0.0426492, 0.02609377, -0.0049894825, 0.0026331767, -0.04873103, -0.021496272, 0.010387205, 0.024130259, -0.044653453, -0.010281943, -0.0030983202, -0.0246413, -0.03185959, 0.027328197, -0.017547082, -0.027752567, -0.017454494, -0.023834968, 0.03449354, -0.012904774, 0.029536474, -0.01118847, 0.043549012, 0.018802319, 3.2663345e-05, -0.017237078, -0.033997975, -0.023172975, 0.02134632, -0.04078182, 0.039172266, -0.033814896, -0.014979504, 0.011939574, 0.0296201, 0.022486757, 0.03268237, 0.002569519, 0.0077729933)"
12,since,"(-0.007610607, -0.015832288, -0.018307649, -0.04204436, -0.03913557, 0.0078058015, -0.04030457, 0.01496714, -0.0036822087, 0.024838258, -0.053876888, -0.021389013, -0.021895442, 0.005545955, -0.008433095, 0.03600068, 0.015583212, 0.034880787, -0.049121745, -0.04612066, -0.03864261, -0.004621826, 0.043878056, -0.031158686, 0.04313463, -0.0338641, 0.010820104, -0.0036797756, -0.024616407, 0.01879878, -0.005115134, 0.026806675, 0.012699644, -0.04879703, 0.0024443518, -0.0027561504, -0.039359223, -0.027267028, -0.0016487701, 0.03160506, -0.033972386, -0.04449323, -0.0049242103, 0.048504155, -0.030856475, 0.011385194, 0.013940461, 0.051530875, 0.03810904, 0.012069919, -0.020296412, -0.011001472, 0.0032785952, -0.0408677, 0.018496487, 0.0036670004, 0.0066050235, -0.0014476557, 0.015342161, -0.034188684, -0.0066368575, -0.029799111, 0.020609839, 0.022039762, -0.0055217715, -0.020079626, -0.04405116, 0.010821091, -0.04299612, 0.0022364457, -0.014391233, -0.017063644, 0.023696637, -0.036336172, 0.023695556, 0.04213897, -0.024404714, -0.042345546, -0.048222765, -0.025717769, 0.022089643, 0.037951905, -0.021636758, 0.048036657, 0.039151646, -0.029892357, 0.03909402, 0.03290063, -0.030050034, 0.017887415, -0.04590683, 0.02794357, 0.011894587, 0.03642955, 0.053535007, -0.023535216, 0.02507014, 0.031682145, 0.03680269, 0.010083498)"
13,inanity,"(0.02170647, -0.017543525, 0.018936284, 0.01034179, 0.006377749, -0.034077473, -0.024755977, -0.0057909354, 0.038905077, -0.053368073, -0.003977736, 0.012469317, -0.0106227035, -0.034159627, 0.04341484, 0.016993485, -0.05477096, 0.0001618478, 0.028387895, 0.021441853, -0.048874736, 0.036072746, 0.0066487924, -0.011439382, 0.009664838, -0.010918936, -0.044946205, -0.030161891, -0.04449014, 0.008557438, -0.04062889, -0.041814562, -0.02778498, -0.031446997, -0.034199677, -0.006197506, 0.016901335, 0.019697718, 0.026033169, -0.03295773, 0.05405876, 0.019686189, 0.044109657, 0.015220871, -0.0025358377, -0.026161507, 0.032756213, -0.04852479, 0.031973116, -0.012160374, -0.025491903, -0.0340425, 0.012799562, 0.009589053, -0.030256968, 0.026666129, 0.015855493, 0.031252705, 0.021510504, -0.016431605, 0.035592802, -0.040478937, 0.029975826, 0.038412258, 0.024744282, -0.025354361, 0.035193343, -0.042607486, -0.03699073, 0.03451207, 0.03770292, -0.032542083, -0.046584237, 0.00028221117, -0.05039278, 0.01959712, -0.013942937, -0.040686633, 0.01784798, 0.02450087, 0.0061853454, 0.010498964, 0.04351809, -0.04821338, 0.02627516, 0.004272269, 0.020795994, -0.040910278, 0.0037250153, 0.027536597, -0.03110108, -0.020586511, -0.009991511, -0.041193604, -0.017448694, 0.037020843, 0.048275385, 0.02195285, 0.03733695, -0.03719919)"
14,student,"(0.00094064325, -0.015696786, -0.01413437, -0.0002534613, -0.030036056, 0.018057536, -0.026211727, 0.020986091, -0.01913761, 0.027532164, -0.04102541, -0.0077947266, -0.024010552, 0.03090744, 0.021178637, 0.0035574436, 0.04880997, 0.003280975, 0.011599958, 0.03485823, 0.0196249, -0.031493448, -0.026252223, -0.0004206784, 0.009677064, -0.024321591, 0.042301904, -0.03643111, 0.027942482, -0.033141293, 0.038836505, -0.023837853, -0.008874893, 0.022424247, -0.036296736, 0.014844466, 0.0064224713, -0.020072723, 0.009232521, -0.018161226, 0.0227126, -0.024193514, 0.004898727, 0.032069515, -0.0075893626, 0.010931622, -0.020680511, 0.011795916, 0.018499818, 0.018349018, -0.009790551, 0.023215149, 0.030048143, -0.0318468, -0.025711918, 0.02981731, -0.03946773, 0.024510626, -0.032290995, -0.023067081, -0.04428425, 0.029166687, 0.006253112, 0.0022215024, 0.01190529, -0.01695472, 0.040226113, 0.0016538613, 0.016397726, -0.015189372, -0.03715558, 0.0075371154, -0.005470954, 0.015752982, 0.017594587, 0.033845868, -0.005400561, -0.04838214, -0.046913352, -0.022030557, 0.028986167, 0.043564785, -0.009064972, -0.012647308, 0.0015788786, 0.013850044, -0.019569565, -0.011294089, -0.003936123, -0.04487753, 0.015618358, 0.010670196, 0.012516905, -0.0027307272, -0.03257914, 0.043652628, 0.008769285, 0.041545335, 0.00820253, -0.015298881)"
15,Salvador,"(-0.030060781, -0.02160765, 0.039383557, -0.023655165, -0.040581428, -0.029778028, 0.024961043, -0.0004911795, -0.017168723, -0.021571124, -0.0042455904, 0.011549234, -0.03198253, -0.026961757, -0.04098346, 0.0268482, 0.004843734, -0.03684503, -0.04000182, -0.0455181, -0.012264203, 0.04468484, 0.04791769, -0.002657473, 0.025738861, -0.033469476, 0.044326928, 0.04558679, -0.025129844, 0.04097226, 0.03666797, -0.009119391, 0.021438781, -0.02616415, 0.03685241, 0.047724728, -0.033275474, 0.020853426, -0.03868127, 0.040333513, -0.042284515, 0.021929208, 0.013408791, 0.045404445, 0.033626225, 0.008852124, 0.04281764, -0.030511593, -0.013530612, 0.0059583187, 0.016833637, 0.031451095, -0.009475529, 0.047862414, 0.006639518, 0.044743445, 0.044758443, -0.01652161, 0.046951678, 0.012135409, 0.04681107, -0.03991697, -0.011780225, 0.043802347, -0.018381, 0.0023673996, -0.02321663, -0.021048952, -0.01810205, 0.026620116, 0.041100297, -0.010748755, 0.037089203, 0.020971145, 0.04641508, -0.047670472, 0.038816478, -0.02621746, 0.04969826, -0.006565474, -0.015287101, -0.00914209, 0.021258865, 0.04244704, -0.00798751, 0.032306705, -0.012461256, 0.0013633966, 0.032866966, -0.018095098, -0.03170041, -0.04789523, -0.028194202, -0.01979146, -0.04529488, 0.0376944, -0.030767549, -0.022250606, 0.020712126, -0.04530252)"
16,Air,"(0.037837926, 0.025886785, 0.02959938, 0.029852692, -0.027745534, 0.0006426349, 0.023141239, -0.021649076, -0.010597277, 0.03470925, 0.030022826, -0.025844205, -0.03795861, -0.0021101944, 0.027628396, -0.035971858, 0.026596095, -0.010646772, -0.04949535, 0.039522696, 0.010467447, -0.015933108, -0.04342773, -0.021099592, 0.00957185, -0.029616905, 0.03651612, 0.02690642, 0.02221847, -0.028031696, 0.008230735, 0.036916677, -0.010830689, -0.019520462, -0.031006014, -0.02992003, 0.03135923, 0.02308127, 0.016300071, 0.023876037, -0.041651, -0.046874702, 0.022949304, -0.016436733, -0.019802248, -0.003401421, 0.04740273, -0.012496829, 0.0033899918, -0.040151954, -0.02330227, -0.02033931, 0.043760303, 0.04146656, 0.032023374, 0.038015056, -0.016350888, 0.013519239, -0.018542338, -0.021238863, -0.0038253292, -0.033799756, -0.017111562, -0.045523036, 0.03577182, 0.04824655, -0.046805765, -0.03448812, -0.020651711, 0.022855315, 0.027718198, -0.0480111, 0.013360705, -0.016502798, -0.039060414, -0.025065005, -0.04709152, -0.048517834, -0.011722218, -0.015405618, -0.015020907, 0.03753723, -0.0145351775, 0.024020921, 0.040175978, 0.030022774, 0.014749195, 0.044738915, 0.036374856, -0.025959386, 0.01217984, 0.02651601, 0.02823082, 0.014445219, -0.0019132979, -0.0058058873, -0.01675111, 0.01763526, -0.018889988, 0.0162828)"
17,Affairs,"(0.008970256, -0.029307025, 0.027185926, -0.043948695, -0.016578253, -0.0006052249, -0.005228791, -0.009637576, 0.044026773, 0.01024163, -0.04789788, -0.0042632404, -0.049581565, 0.014296095, -0.01789509, 0.04243024, 0.053595345, 0.0011014398, 0.01177521, 0.035646684, 0.0023816358, -0.05438048, -0.00842209, 0.032735813, 0.0016320841, 0.0004450391, 0.033978675, -0.05323333, -0.024550913, 0.029855574, -0.02957894, 0.022573594, -0.002834545, -0.025634222, 0.019190708, 0.006768293, 0.05802865, 0.031244896, 0.04223126, 0.00023829346, 0.03170355, 0.030844783, 0.008734981, 0.037942555, -0.03877347, 0.036020014, -0.028319286, -0.010035724, -0.0133557245, 0.05495537, -0.04163872, -0.049741276, -0.01489689, 0.022301482, 0.03188093, 0.023520665, -0.020462653, -0.05252457, -0.009573498, -0.0072795516, 0.024344971, 0.005799143, 0.041031964, 0.028791294, 0.0079646595, 0.019850494, 0.013057127, -0.007836009, -0.036968615, 0.006975183, -0.010636924, -0.039421353, 0.026758278, 0.041734584, 0.027888605, 0.011611728, 0.012557831, 0.01595986, -0.052825835, 0.019011645, 0.0051412922, 0.05429588, 0.054418933, -0.041482083, 0.028940257, 0.036363445, 0.001187145, -2.8930983e-05, 0.04330476, -0.019869938, 0.020564014, -0.043683354, -0.01148781, -0.05748264, 0.02167586, -0.0038600862, -0.054623667, 0.05470513, -0.010051749, 0.01723364)"
18,More,"(-0.00749005, 0.009197224, 0.044220995, -0.04724132, -0.03929945, -0.023820413, 0.0075153, -0.0028701052, 0.03090154, 0.049438547, -0.009528935, -0.004455734, 0.027885329, -0.026775062, 0.019839559, -0.042742718, 0.018293653, 0.015612636, -0.0147849545, 0.008693267, -0.034427654, 0.03510317, -0.0383193, -0.022533571, -0.0016053692, -0.014012314, -0.012181282, -0.010259412, 0.028996851, 0.040854346, 0.041803386, 0.026660156, -0.037611306, 0.046085406, -0.034290433, 0.0058783293, -0.022464706, 0.03329431, 0.048596527, -0.037668396, -0.027107073, -0.0154700875, -0.010774039, -0.03507339, 0.032780614, 0.00026562065, -0.019869363, -0.03137499, 0.0047405846, -0.018130016, -0.044186678, 0.0055381544, 0.036246073, 0.040493216, -0.030581726, 0.028006282, -0.0035770535, -0.031243587, 0.019509148, 0.010914482, -0.037369706, 0.034499716, 0.018589545, 0.048625264, -0.009074964, -0.013974022, -0.0007314086, -0.004685141, -0.024680365, -0.008618154, 0.045994986, 0.0010130778, -0.019467032, -0.036643993, -0.00421641, 0.031487834, -0.018719982, -0.0008872971, -0.0410061, -0.03374616, -0.034827292, 0.03254808, -0.008665014, -0.045938503, 0.009673823, 0.040796068, -0.048964094, 0.01578759, -0.009208072, 0.008274257, 0.026057053, 0.045411993, -0.016756333, 0.04624137, 0.01898544, -0.015057195, -0.025297975, -0.029540706, -0.04973339, -0.011033356)"
19,Know,"(-0.010795008, -0.0041539553, -0.04598453, 0.013841315, -0.011304043, 0.022719404, -0.036672235, -0.029824473, -0.035816874, -0.060135346, 0.05172738, 0.036094945, 0.045849826, 0.0018435372, -0.025519539, -0.028426338, -0.031080429, 0.037339415, 0.007034429, -0.01849782, -0.043748207, -0.01111246, -0.018246453, 0.016581163, 0.010849312, 0.049489703, -0.04996092, -0.006632782, -0.017258044, 0.05602449, 0.0040246285, 0.035887834, 0.0061051645, 0.03584091, -0.023451397, 0.022834938, 0.010628522, -0.005708842, 0.0032332407, 0.022031017, 0.03181055, -0.046834596, 0.049255673, 0.028917078, 0.011601311, 0.036914304, 0.020448973, 0.011897337, -0.004714186, -0.013948294, -1.8181046e-05, -0.016779196, -0.005851287, 0.024767676, -0.028800026, 0.02951166, 0.019854393, -0.00658143, 0.043156914, 0.055057783, -0.016088217, 0.054084733, 0.05792446, 0.015392506, -0.035748083, -0.02254355, -0.02257732, -0.02771079, -0.028542684, -0.020300608, -0.020428903, 0.037563343, 0.032622743, -0.012250183, -0.022108868, 0.03619867, -0.03481881, 0.044506434, 0.059043184, 0.028105803, -0.038794808, 0.031039162, -0.00914743, -0.0425, 0.0084669795, 0.05182654, 0.0478073, 0.048327696, 0.027637374, 0.023615638, -0.005524483, 0.04619858, 0.035208307, -0.014123977, 0.024140228, 0.0073267575, 0.025917087, 0.010911787, 0.008475875, -0.02544487)"
20,India,"(0.03612927, 0.007951292, -0.024736028, 0.03282337, -0.018957976, 0.01957967, 0.053827062, -0.024575496, 0.0088639185, 0.017813694, -0.056695957, -0.01572557, 0.020835476, 0.025245555, 0.01835283, -0.04755487, 0.020703962, 0.026637614, -0.003173701, -0.029362466, -0.011413095, -0.050470304, 0.00069984136, 0.027541481, 0.014008123, -0.0319813, 0.035496444, -0.015475651, 0.022316374, 0.02946385, -0.0003069407, 0.0008161802, -0.027692148, 0.008438916, 0.041944314, -0.018332146, 0.0015813953, 0.048691217, 0.0127964495, -0.012678251, 0.0324218, -0.02257313, -0.035740264, -0.03535471, -0.031771313, -0.0026493277, -0.0060171676, -0.0017503329, 0.014284453, 0.038666546, -0.016837459, 0.027168455, -0.03934271, 0.057191763, -0.018306157, -0.048802987, -0.042300124, 0.008190305, 0.0419275, -0.014364418, 0.049586136, -0.034068257, -0.033563122, -0.015097145, -0.001056142, -0.04870984, 0.024488486, 0.0080905445, 0.0246062, -0.027741728, 0.02067997, -0.038530733, 0.045171056, -0.0031553486, -0.027945459, -0.00077699835, -0.014777651, 0.026314417, 0.02249037, -0.004708865, -0.038715377, 0.04795802, 0.007366874, -0.0009814596, 0.0036847244, -0.009787921, -0.039098497, -0.052107476, 0.020945722, -0.012523256, -0.009065408, -0.004313572, 0.05054248, 0.013526061, 0.0048640943, -0.030568222, -0.0065877843, 0.045481052, -0.00011025542, 0.0064562443)"
21,info,"(-0.04294003, -0.06782774, -0.0018325938, 0.014964171, -0.05740246, 0.051859844, 0.047461476, -0.060151108, 0.060026344, 0.015843943, -0.03681404, -0.0019335846, -0.002882247, -0.06871613, 0.054530878, 0.042969298, 0.0007566799, 0.06651763, -0.062037807, -0.07454943, 0.011171678, -0.057565607, -0.033314116, -0.038759686, 0.029213902, -0.049348235, 0.05180024, 0.009313152, 0.029770926, -0.047259405, 0.004027012, 0.052308187, -0.03933843, -0.0501301, 0.06684818, -0.046547823, 0.042957038, 0.057900053, 0.03115455, -0.04163222, -0.00063103373, 0.0030029933, -0.06120651, 0.019954909, -0.07412304, 0.056395654, -0.007678777, 0.0038391168, -0.013344188, 0.026165474, 0.005278749, -0.028445628, 0.0534479, 0.0101137245, -0.056003094, -0.049126003, -0.010916555, 0.00029978453, -0.05466165, -0.045982487, 0.065341376, 0.0069167595, -0.024384476, 0.043748174, 0.0027048553, -0.06712888, 0.06915323, -0.028008895, -0.02196686, 0.00015824764, 0.007239191, 0.0040143994, 0.05043413, -0.023124568, 0.03674325, -0.043172784, -0.05371406, -0.027534831, -0.064538695, 0.030979853, 0.07566209, 0.022585006, 0.03690699, -0.03890932, 0.05560595, -0.049274266, -0.04926683, 0.011711402, 0.01454881, 0.008142866, -0.06729826, -0.061034534, 0.05393097, -0.03664545, 0.03930756, 0.012875407, -0.019319898, -0.011819253, -0.010831068, -0.015831307)"
22,kind,"(0.045875117, -0.0034427291, -0.0071586156, -0.03861302, -0.009240063, -0.035608217, 0.04922193, -0.049324986, 0.047397137, -0.005064711, -0.029552268, 0.017973235, 0.038704157, 0.04640948, 0.0060235946, 0.047268726, -0.0046762186, 0.023769883, -0.041821465, 0.04244643, -0.0007562672, -0.016750405, -0.033497144, -0.031431958, -0.022025034, 0.03107105, 0.013501506, 0.0422026, 0.03133178, -0.005865117, -0.00019610708, 0.04305382, -0.0014565731, 0.015391043, 0.022521071, -0.011524111, 0.031029029, 0.025993187, 0.046620317, -0.027544022, 0.040232897, -0.0070298314, 0.03949724, 0.036555093, -0.02880276, -0.026467199, -0.007560831, 0.044556487, -0.04778158, 0.034454137, 0.027255107, -0.04110472, -0.02547525, -0.041761428, 0.0284581, -0.03467295, -0.010961278, 0.017903468, -0.0479213, -0.040845647, -0.041222304, 0.02108235, 0.028264094, 0.043459464, -0.017359395, 0.035488777, -0.040845074, 0.018962761, 0.035673905, 0.010779249, -0.004655579, -0.013106788, 0.041993815, -0.039648697, -0.021614615, -0.045155153, 0.045999434, -0.026435852, -0.018618418, 0.01687656, -0.04657502, -0.040151857, -0.0352451, 0.04323757, 0.02915749, 0.0057608043, 0.026663858, 0.03950448, -0.043586608, 0.00034147184, -0.011488921, 0.04746403, 0.009767846, -0.009779836, -0.04362633, 0.019054698, -0.025917027, -0.030508779, 0.008029366, 0.03884984)"
23,female,"(-0.035091486, -0.010707523, -0.032524846, 0.033394795, -0.037957545, 0.039309476, -0.020773482, -0.012723408, 0.023907, -0.0011340926, 0.03607776, 0.021798622, -0.030920573, 0.033454448, 0.03884278, -0.012514691, -0.0038854373, 0.057107467, -0.02719203, -0.010922606, -0.015004659, -0.042220812, 0.013486093, -0.037330605, 0.0064951912, -0.0047924267, 0.02428553, -0.007230825, -0.02086252, -0.007217414, 0.05043514, -0.014601864, -0.04594525, -0.058335394, 0.0484193, -0.023324013, 0.026583547, -0.005528099, -0.010232673, -0.02100848, 0.00047958008, -0.027979989, 0.03683166, 0.03541887, -0.05682274, -0.03130185, -0.008976402, 0.04685569, 0.02916982, 0.014918768, -0.049683508, -0.050060358, 0.012849182, 0.017495146, -0.030663554, 0.0055347676, 0.0123439785, -0.008232621, -0.01937537, -0.04542395, 0.03031778, -0.03323234, 0.0040723723, -0.020687096, -0.0009115637, 0.0028532415, 0.049569443, -0.040019836, 0.03946074, 0.04730843, 0.0058235647, -0.026915427, -0.037935626, -0.057271622, -0.041592594, 0.018076764, 0.016297782, -0.010995328, 0.0066441526, 0.028238786, 0.047845498, -0.042785857, 0.015094034, -0.011172449, -0.0157117, -0.026727237, -0.05446587, 0.02712167, 0.038010992, -0.039601393, -0.014190971, -0.010350581, 0.028488755, 0.031931236, -0.022402244, -0.0034672827, -0.053639073, -0.011904905, 0.01842636, 0.008859126)"
24,Desperate,"(-0.031498857, 0.04730621, -0.025889516, -0.031897005, 0.039835416, -0.049596366, -0.05729923, 0.0086308755, -0.056591757, 0.017458025, 0.0015934653, 0.039741255, 0.03139858, 0.055096276, 0.020619081, 0.022558674, 0.0001082606, 0.021272749, -0.010052059, 0.034486994, -0.057422698, 0.032118037, -0.0029961728, 0.010489422, 0.026000472, -0.037066687, 0.023791166, 0.046832327, -0.014329512, 0.0025402943, -0.008993713, -0.049227417, 0.0016276501, 0.04779132, 0.039634604, 0.0033446855, -0.016525196, 0.030358288, -0.055901695, 0.0008510002, 0.04484695, 0.038412627, 0.01727319, -0.02335207, 0.052657846, 0.027291436, 0.04453819, 0.028125413, -0.037027862, -0.00017988966, 0.049599227, -0.032670114, 0.0146070765, -0.005939203, -0.007932108, 0.01308949, -0.0043237866, -0.0138080735, 0.027951349, -0.014988067, 0.020915017, 0.0468899, 0.04288041, 0.02983713, 0.015153497, 0.012503316, 0.01855139, 0.02263019, 0.024927232, 0.007479304, 0.019552346, 0.041108564, 0.03136022, 0.044491623, -0.03179058, 0.018360544, -0.0059152297, 0.029551676, 0.034255676, -0.040348645, 0.031091712, -0.0042817094, -0.05270369, 0.017500244, 0.023519015, 0.03902087, 0.04805542, 0.05383817, -0.057930402, 0.032615494, 0.015510886, 0.009426738, -0.017377073, 0.04267324, 0.011188165, 0.014857843, 0.03869041, 0.038355045, -0.032798328, 0.019569902)"
25,Latest,"(-0.011847089, 0.03641932, 0.016988216, 0.01015096, 0.024135523, 0.014583176, 0.026612377, -0.0011683417, -0.04654828, 0.022438308, -0.039698716, -0.005851038, 0.025116153, -0.033417273, 0.04014503, 0.035900027, -0.0044619027, -0.004331122, -0.028033422, 0.015444965, -0.0014021693, 0.011156641, -0.0015188898, 0.006103023, 0.0063886777, -0.019442344, 0.02280318, 0.034966007, -0.0054699685, 0.004646919, -0.041263763, -0.058043417, -0.00068078004, 0.013791348, -0.02496383, -0.012406867, -0.0074676806, -0.031816293, -0.017387137, 0.01140227, 0.046615884, -0.032254234, -0.03261187, -0.021195114, 0.046021592, 0.0024885193, -0.027872939, 0.00898553, -0.03155254, -0.05706025, 0.03786301, 0.023223838, -0.028590113, -0.026378386, 0.0475779, 0.030785317, 0.055996805, 0.010205261, 0.05387742, -0.033509765, -0.053777035, -0.0116992965, 0.011896505, -0.041390337, -0.020112684, -0.03600625, -0.018001942, -0.03748107, -0.01463943, -0.030117212, -0.03032285, -0.040016174, -0.020407114, -0.03395825, -0.034957293, -0.002265604, 0.03486179, 0.0012478428, 0.0034301602, -0.053675476, 0.0009890422, -0.0049375845, -0.015115719, 0.012939516, -0.0010668413, 0.047885578, 0.046635143, 0.04608298, -0.0023416588, 0.012497501, 0.048203915, -0.020448977, -0.008736782, 0.03357403, 0.015687536, 0.00011324877, 0.02272911, -0.029468741, 0.039368164, -0.00067734974)"
26,NNW,"(-0.032386493, 0.03644041, -0.03322891, -0.031181606, 0.038128685, 0.0026508742, 0.020689975, -0.03858597, 0.038191646, -0.012946881, -0.052929185, 0.036745045, 0.03289581, -0.030198947, 0.035685305, -0.023554893, -0.007501504, 0.014090294, -0.043982346, -0.015877517, -0.0278729, -0.046239343, 0.023465246, 0.026689027, -0.02525416, -0.055238854, 0.0056518987, 0.026446281, 0.022316111, 0.007947287, 0.053060718, 0.022435531, -0.003160927, -0.013511859, -0.0025191205, -0.016517729, -0.003973909, 0.011696283, 0.03979241, -0.03370743, 0.014296949, -0.04126618, -0.04566998, -0.02905395, -0.050918713, 0.047282346, -0.003532688, 0.0039508753, -0.021705274, -0.013969077, -0.051498495, -0.015678752, 0.020424427, 0.050060093, 0.036693774, 0.008788971, 0.013291738, -0.04961775, 0.0029276763, -0.013608396, 0.005458542, 0.0053053703, 0.02650434, 0.054128207, 0.028534435, 0.02965935, 0.032961987, 0.013900271, -0.03808219, -0.019950157, 0.03359164, 0.024851736, 0.020418774, -0.012513889, -0.024332508, 0.019423228, -0.03557086, 0.03662893, 0.029913127, -0.030428927, 0.04114309, -0.050648786, 0.040631406, -0.03165317, -0.040620796, 0.029303515, 0.021694398, 0.036214583, -0.018982148, 0.005020149, 0.0011718043, -0.0042588366, 0.009669869, 0.02566542, -0.008090588, -0.009511636, 0.001902982, 0.03149424, -0.03883763, 0.0343578)"
27,15,"(-0.049788382, -0.015924286, -0.0040766, -0.03234496, -0.001713194, -0.01834632, -0.04716077, 0.009607412, -0.023783147, 0.023623731, 0.038341153, 0.024566855, -0.015999865, 0.038527314, -0.01915208, -0.018094458, 0.037490133, -0.019932736, -0.023899449, -0.028289987, 0.007539559, -0.012751602, 0.018066417, -0.029214144, -0.0034487732, -3.3438206e-05, -0.049443256, 0.047351923, -0.047066677, 0.022309516, -0.04963794, -0.03315394, 0.046472896, 0.03495646, -0.041942395, -0.041850388, 0.009602416, -0.028291916, 0.030578319, -0.04884225, 0.025680091, 0.0019308925, -0.004341591, -0.036897458, -0.039435662, 0.019710813, 0.013145674, 0.038947392, -0.049342155, -0.0305043, -0.023706293, -0.007658221, 0.039626766, 0.012439169, -0.040872704, -0.038005184, 0.03043164, 0.04838754, -0.02645464, -0.014807593, 0.022963118, 0.041183356, -0.013840176, 0.021653656, -0.0064161196, -0.014305115, 0.03934962, 0.035582293, 0.016943995, -0.029616475, -0.04041053, 0.01870339, -0.022880113, 0.03603131, -0.035637427, -0.011504151, 0.01747528, 0.00395013, -0.038052298, 0.04721446, -0.023270583, 0.04048076, -0.01685635, 0.002580762, 0.046855856, -0.042682447, -0.022882963, 0.0001277551, 0.024819266, 0.013227988, 0.044489536, 0.0071141496, -0.04482056, 0.043625068, 0.031035673, 0.015223984, -0.04052167, -0.0034622326, -0.036960542, 0.045953047)"
28,retweet,"(0.016533945, 0.038296405, -0.024055505, 0.045925964, -0.0142230615, -0.00518775, -0.021492744, 0.006621182, 0.04553658, -0.0212438, 0.020123888, -0.031541646, 0.03613362, -0.042943656, -0.02357483, -0.002211403, 0.01639552, -0.014165424, 0.0011211522, 0.04257382, -0.0424623, 0.04710454, 0.019790921, 0.021184828, 0.013450954, -0.014584281, 0.040509593, 0.039555702, -0.04986794, -0.026961017, -0.041895606, -0.009983994, 0.011281945, 0.043659065, -0.008008085, -0.0007704273, 0.008644927, 0.044974398, 0.04870731, -0.014208745, -0.0012870207, 0.0043098815, 0.019827988, 0.029840674, -0.02408948, -0.00034670904, -0.04487914, 0.037833426, 0.032465708, -0.01927681, -0.005829133, 0.04235016, -0.034292832, -0.010081697, -0.016155768, 0.007564105, -0.031481348, -0.02168795, -0.025814975, 0.049018804, -0.026620865, 0.0055431016, -0.00017567724, 0.03243884, -0.029506886, -0.023559107, 0.01133617, 0.031285677, -0.03191264, 0.036594044, -0.03669982, -0.003874492, -0.01107217, -0.005766332, 0.015631642, 0.022932801, -0.016826928, 0.009991456, 0.018719625, 0.034196388, 0.013695482, -0.03729398, 0.02973527, -0.045407653, 0.025016908, -0.03125342, -0.0068019517, 0.016780924, 0.03952196, 0.04682536, -0.019749379, -0.047715962, 0.02684367, 0.011079945, -0.011575006, 0.011299837, -0.0015418306, 0.04666375, 0.049301233, 0.02567843)"
