,Words,Vectors
10,NepalQuakeRelief,"(0.004319489, -0.04051007, -0.047885027, 0.040643815, 0.0041987784, -0.047987472, -0.04231595, 0.03373163, -0.004864134, 0.043667506, 0.009648096, 0.036131833, -0.0037678592, -0.02073574, 0.0018674508, 0.016515862, -0.022371793, 0.022414278, 0.04913589, -0.04402553, 0.048370805, -0.007673323, 0.018323068, 0.022575606, -0.043995526, -0.0070908777, -0.0066970475, 0.037867617, -0.0019408576, 0.0019450076, -0.02975986, 0.01209452, 0.028790716, 0.019611452, 0.0068981424, -0.039815415, -0.024107039, -0.0046588555, 0.045392167, 0.049704526, -0.045396175, 0.04097123, -0.032439828, 0.048363935, 0.04124332, 0.019858327, -0.017475925, -0.016695213, -0.017403018, -0.034855127, -0.01331041, 0.021615397, 0.020682584, 0.040520202, 0.04045136, -0.03159316, 0.044768963, -0.040960897, -0.019252265, -0.021283675, 0.026045207, 0.025780942, 0.009761788, 0.016498175, 0.043262865, 0.016295526, 0.035879467, 0.046604183, -0.039080523, 0.008818161, 0.01447456, 0.004488338, 0.03240711, -0.033792637, -0.041594636, -0.028182615, -0.046658706, -0.02676717, -0.023590183, 0.03460497, 0.026603248, 0.03488448, -0.0038704984, 0.046990003, 0.039929155, -0.04108443, 0.048947487, -0.019876719, -0.018017985, 0.038907144, 0.025664043, -0.045274463, -0.022770489, 0.027576212, 0.029502224, -0.019711137, 0.028123286, -0.007759787, 0.025875773, 0.035872582)"
11,student,"(-0.006863285, -0.03569895, -0.027365351, 0.04067299, -0.0074566603, -0.009535003, -0.009421099, -0.04818579, 0.02310026, -0.013163853, 0.0026152022, 0.041509334, 0.028672647, 0.028767709, 0.043239545, -0.028227568, 0.04702847, 0.02137753, -0.019246805, 0.012209486, 0.022316705, 0.045789603, -0.03929944, -0.040365566, 0.015525851, -0.031593442, -0.048701253, 0.034470033, 0.0125967, 0.043437053, 0.0018027201, -0.004133273, -0.034258977, -0.03649521, 0.024505246, 0.00016992167, -0.040612936, -0.012533702, -0.04257462, -0.0041527636, 0.007923923, -0.033840977, 0.049750123, -0.018677138, 0.015859459, -0.016970195, 0.017201852, -0.049057495, -0.0349676, -0.0051111802, -0.03305111, -0.0031198151, 0.045188334, -0.027286172, 0.019832518, 0.011234283, -0.020578122, -0.018137883, 0.007939316, 0.0015617386, 0.043322448, -0.048802555, -0.0244959, 0.01837596, 0.013876054, -0.029108012, -0.025477076, 0.047859896, 0.005824983, -0.045711935, 0.02892324, 0.010342993, 0.013072539, -0.022410333, -0.042463195, 0.03952885, -0.013234019, 0.045795295, 0.04750924, -0.015123211, -0.039521325, 0.017676685, 0.011393942, -0.01951456, 0.022423748, 0.029505279, -0.03987708, 0.012037434, -0.047352802, 0.019748662, -0.033832707, -0.031233286, -0.01882509, -0.02685969, -0.013014913, 0.014830437, 0.045760784, -0.0040752403, -0.02612145, 0.021495488)"
12,Salvador,"(0.0050338707, 0.050394908, 0.037295494, 0.022603925, 0.022452712, 0.007091489, 0.011675324, 0.029849775, -0.027492592, -0.052226372, 0.043946203, 0.008493043, -0.0463065, -0.049649045, 0.01922715, -0.007163056, -0.036718976, 0.012596694, 0.014165696, 0.015612771, -0.04294906, 0.019396048, 0.042516112, 0.03246523, 0.046389613, -0.008712601, 0.008869201, -0.023447236, 0.01774266, 0.03204898, -0.01061977, 0.011240321, -0.039680336, -0.04027798, 0.022573985, -0.02564044, -0.029928857, -0.042005725, -0.010764889, 0.0293629, 0.032156073, -0.019454923, 0.03700737, 0.03902606, -0.045953646, -0.044502188, 0.03278126, 0.033074174, 0.022007653, -0.03787207, 0.058032263, 0.027837114, 0.016245693, 0.009839578, 0.013787542, 0.0011933218, 0.011925544, 0.005276266, -0.04044879, 0.010421059, 0.0069785374, -0.053274605, 0.03397623, -0.007994601, -0.011057039, 0.026924662, 0.0103911385, 0.046245813, 0.016680693, 0.020464076, 0.013958636, -0.01858839, 0.028071225, -0.020586494, 0.027191056, -0.0009770296, 0.026210234, 0.052396215, -0.04034942, 0.011937402, 0.056845915, 0.0038810507, 0.032431286, -0.028281225, -0.04842475, -0.010329178, -0.03342406, -0.012869968, 0.05695703, -0.03290703, 0.0563665, 0.010550894, 0.027887335, -0.011986732, 0.03759311, -0.018244915, 0.03661397, -0.0058962586, -0.042596556, 0.0047777696)"
13,Kumar,"(-0.0023535974, -0.02101226, -0.016419828, -0.045235276, -0.04636524, 0.036456767, 0.0249045, -0.033014014, 0.036892246, -0.027700722, 0.020833801, 0.043653894, 0.04529277, -0.0028182864, 0.040642235, -0.025980545, 0.04859939, -0.018191494, -0.022828436, -0.021560539, 0.0314872, -0.049886107, 0.037275206, -0.030855775, 0.04478911, -0.0008825287, 0.013992023, 0.0361999, -0.033885337, -0.011043392, -0.037731506, -0.02856723, -0.049900413, 0.017798137, -0.023508012, -0.009594571, 0.002642762, 0.018980447, 0.018330049, 0.02357613, 0.03361311, -0.040219165, -5.5111945e-05, -0.02580054, 0.0016178861, 0.044486452, 0.046736013, -0.025737083, 0.036566425, 0.021061491, -0.0044459105, -0.03389225, 0.012458991, 0.032434706, -0.046320498, 0.04715773, 0.042578254, -0.0006281361, -0.023403311, -0.03467083, -0.031613994, -0.0007169843, -0.04205208, 0.040324677, -0.04824859, -0.03612999, 0.007962607, -6.086752e-05, -0.04976828, 0.011824142, 0.034739558, 0.014910016, 0.007648386, -0.009868849, -0.040471673, -0.037204564, 0.0019567609, 0.040566448, 0.037983958, -0.00786823, 0.022325132, -0.043478917, -0.040312074, -0.02332598, 0.042052772, 0.007384885, 0.039566707, 0.020086396, -0.037103795, 0.0031913295, 0.03471574, 0.015668545, 0.00874443, -0.0032674782, 0.044509444, -0.0067989714, 0.0060750023, 0.026647333, -0.030478239, -0.025697589)"
14,Air,"(-0.04003044, 0.009900679, 0.013134694, 0.02174963, 0.025771486, -0.037691455, 0.04959678, 0.030204717, -0.0025689695, 0.0018503639, 0.054140646, -0.036096018, -0.022674153, 0.029704321, 0.038565546, -0.003590363, -0.010143972, -0.037097387, 0.01395158, 0.05007246, -0.012917433, -0.03266474, -0.017358499, 0.035213266, -0.03136673, 0.036930952, -0.03942387, 0.022110077, 0.018142343, -0.00038380854, -0.019266667, -0.02519273, 0.031513683, -0.0017737917, 0.006910053, 0.00670812, 0.007830417, -0.015490746, 0.0074016014, -0.01702049, 0.0020875484, 0.027243387, -0.028517872, -0.03460051, 0.011666216, -0.016540756, 0.0023391736, 0.021660903, -0.049278837, -0.052864652, 0.045839928, 0.043457784, 0.020364603, -0.03262127, -0.014497962, -0.041630637, -0.022449985, 0.026178423, 0.0064637307, 0.015973983, 0.0034022792, -0.056664586, -0.009940102, -0.014012632, -0.05651416, 0.030399952, 0.04679504, 0.01973561, -0.03745419, 0.028039433, 0.050658308, -0.021653287, 0.028852282, -0.026571304, -0.036028583, 0.042144336, -0.010953242, 0.03507165, -0.03680548, 0.04944442, 0.0014050045, -0.022529537, 0.046618164, -0.041576374, -0.028287254, -0.03526574, 0.038553797, 0.033415463, 0.035260256, 0.00043793957, -0.002204737, 0.04762536, 0.010171662, -0.014144747, 0.00767248, 0.012146854, -0.042296764, 0.03790587, -0.0271059, 0.0013799885)"
15,An,"(0.033455554, 0.00752161, -0.015116697, 0.019840159, -0.018574174, 0.0024153602, -0.030440114, -0.014868752, -0.040437937, 0.020413103, -0.02859423, 0.020096142, -0.03356431, -0.03727898, -0.0069418047, -0.039037008, 0.0358244, -0.015510017, 0.022428365, 0.016862236, 0.041319177, 0.03925098, -0.004786669, -0.0043947618, 0.035548553, 0.0049532927, 0.030053193, 0.022240944, -0.018430071, 0.002258854, 0.02273736, -0.0031157238, 0.019199373, -0.008324691, 0.0017075938, 0.01777287, 0.017195355, -0.008801459, 0.0007126092, -0.009083268, -0.035955507, -0.018326465, 0.0066830455, 0.03722136, 0.010639064, 0.0048369826, 0.01977102, -0.017784433, -0.028964115, -0.038811605, 0.037938505, -0.00050386856, 0.0392785, -0.00083903625, 0.013081332, -0.015687807, 0.008026014, 0.00208187, 0.004148069, -0.030870607, -0.017274482, 0.028216163, -0.036147933, 0.021239253, -0.059085675, 0.041451108, -0.019048836, -0.051630627, -0.058483914, 0.00034919815, -0.036455836, 0.016011244, 0.02110237, 0.04974361, 0.03110536, -0.021752687, -0.055980686, 0.025738295, 0.019051215, 0.012665713, -0.0064566378, 0.036605123, 0.03734994, 0.05126948, -0.048192535, -0.038095664, 0.021531384, -0.023622047, 0.05223377, -0.052031282, -0.02746592, -0.0019183132, -0.042934664, -0.058276583, 0.04169275, 0.015428985, -0.029228387, -0.05391616, 0.010554714, 0.039343633)"
16,India,"(0.0073651075, -0.01269982, 0.016955819, -0.0031090751, 0.011933636, 0.045926, -0.033390544, 0.014438454, -0.04814097, -0.043838847, -0.040237486, 0.008432291, 0.027662907, -0.032635868, 0.026008282, -0.00071714073, 0.04777881, -0.03974875, -0.032938614, -0.016923558, -0.003759753, 0.04345273, 0.009561896, -0.010744046, 0.025109839, 0.0067321286, 0.011835396, 0.038560856, -0.004436709, -0.025257086, 0.0054195523, -0.01203642, -0.010289501, -0.00940571, 0.016544346, -0.009644248, -0.038241256, 0.008858979, -0.03204137, -0.04903133, -0.015659668, -0.008510936, 0.011261798, 0.048863005, 0.0385996, 0.0006200075, -0.034327827, -0.036979746, -0.019992197, 0.0009889379, -0.0002364628, 0.007812776, 0.025625397, 0.04029615, 0.039731715, 0.04862893, 0.017555844, -0.033981252, 0.044765282, 0.029874433, 0.047571663, 0.04460228, 0.047082197, -0.011424981, 0.008256651, 0.003203202, 0.024332646, -0.0038921125, -0.009471357, 0.029573333, -0.017567553, -0.011473823, -0.0060711503, 0.04482278, -0.04937477, 0.026124928, 0.007739138, 0.04068962, -0.040807437, 0.04048306, 0.041840564, -0.027344286, 0.009143986, 0.0009338036, 0.048656728, -0.041873764, -0.03465717, -0.013690054, -0.034580708, -0.033709764, -0.024395216, -0.006553568, -0.029570652, -0.0065864436, -0.012798928, -0.0017971992, -0.0075941794, 0.030452218, -0.024498953, -0.007411577)"
17,Useful,"(0.0074820407, -0.032983914, 0.038293097, -0.0379547, 0.005093921, 0.03478321, -0.038558446, -0.012843072, -0.015726935, -0.012387551, 0.024506997, 0.027914394, -0.035513043, -0.0024099946, -0.035317503, 0.022878837, -0.02506491, -0.032482244, -0.0042378306, -0.035832845, 0.0030345432, 0.038079057, 0.034856845, -0.03396131, 0.020192493, -0.03881856, 0.015099291, -0.04500238, 0.01779883, -0.016994238, -0.0048503987, 0.039664123, -0.04729667, -0.0191489, 0.010307111, -0.034631144, -0.009351801, 0.041912142, 0.039460305, 0.00037808344, -0.0074042194, 0.016048517, -0.044398583, 0.0043184757, -0.0148535855, -0.024150645, 0.012795974, -0.03629774, 0.0107985735, 0.034274723, 0.0117775425, 0.02794743, 0.0363593, 0.0043773763, -0.018892014, -0.022100402, 0.005391121, -0.0040382743, -0.021237029, -0.0034127943, 0.0049804673, -0.025755918, 0.020082641, 0.0049235225, 0.04776818, 0.03941549, 0.04967082, -0.004708469, -0.03595811, 0.018973041, 0.011301301, -0.017499804, -0.005896557, -0.04854865, 0.022492353, 0.014427993, 0.019640077, 0.047292653, -0.02428105, -0.034361854, 0.039051246, 0.04690552, -0.025508082, -0.03803439, -0.014700793, 0.0122743845, -0.019122517, 0.020787928, -0.045433283, -0.021123802, -0.022833109, 0.045383934, -0.030954791, 0.039815012, 0.046230186, 0.025071714, -0.04359716, 0.030608881, -0.0017179847, -0.03661567)"
18,info,"(0.0033127293, 0.026035544, 0.029927475, -0.041281015, -0.046071574, 0.042419404, -0.020884186, 0.045564424, -0.030423062, 0.025720598, -0.0016294263, 0.008012464, -0.0074107777, -0.048230343, -0.041397527, -0.0049196733, -0.0045114122, -0.015997024, 9.9427496e-05, 0.02620754, 0.02548863, -0.0011432153, -0.012285853, 0.018362816, 0.022360457, 0.03996421, 0.035705626, 0.017628003, -0.0033735235, 0.00994309, 0.02819127, 0.007440342, -0.00030710472, 0.02562517, -0.009718206, -0.007428747, -0.013397892, 0.014215527, 0.021315152, 0.013009975, 0.047669504, -0.03894454, -0.0095369, -0.01680575, 0.04406321, -0.012692801, -0.004235096, -0.011479748, -0.048379462, 0.015164656, 0.048372462, -0.001976319, -0.04192701, 0.002649804, 0.004111494, 0.027695175, -0.039500818, 0.024056641, 0.021134026, 0.014674513, 0.015447432, -0.013076225, -0.03895149, -0.030903857, -0.012571117, 0.014089908, -0.0131098125, -0.026379028, -0.010504603, 0.026848283, 0.006365613, -0.019675462, -0.022142332, 0.032841627, -0.0060485117, -0.0449059, -0.023601374, 0.049387634, 0.007765, -0.02160548, 0.04102429, -0.03500094, -0.012805337, -0.021633247, -0.0054283263, -0.048415046, 0.04478717, -0.04552319, -0.024581894, 0.04893337, 0.044551887, 0.011018763, 0.029041624, 0.03901572, -0.021348301, -0.03397653, -0.0140120685, -0.005683839, -0.036883093, -0.031112466)"
19,female,"(-0.03194697, -0.021968365, -0.025496611, -0.022524714, 0.030398672, -0.024699178, 0.0056399093, -0.03520153, -0.022035124, -0.015914168, -0.026806694, 0.026719255, 0.019919565, 0.04712827, 0.05943302, -0.058467004, 0.04316479, -0.026748138, 0.04866459, -0.012209314, -0.031816352, 0.008407099, -0.02530375, -0.027870055, -0.029486757, 0.024732752, 0.057870653, -0.0037581476, -0.023989018, -0.016176622, 0.037211094, 0.014876874, 0.0032166732, -0.031810414, -0.013172542, 0.0009965884, 0.046674225, 0.045764945, -0.006620159, -0.039152116, -0.014944309, -0.011193724, 0.014104455, -0.04432298, 0.02223581, -0.031608105, -0.05950024, 0.0034252594, 0.0549163, 0.03143109, 0.018439626, -0.015631309, -0.008856768, 0.027396632, -0.03695357, 0.05921742, -0.013999838, 0.029866498, 0.03916684, 0.034015868, 0.045095015, 0.029474702, -0.027997155, 0.009127073, -0.018550092, -0.050690863, -0.041449677, -0.0067962524, 0.034713864, 0.04287031, -0.056146953, -0.028675979, 0.008005108, 0.0071537807, 0.019470103, 0.018493118, 0.02034769, -0.015487501, 0.019027619, 0.021147152, 0.034652464, -0.02783765, -0.014083922, -0.002129808, -0.0156202745, 0.00046980768, 0.029083494, -0.0064416216, -0.0389307, 0.04761711, 0.024381379, 0.038645253, 0.05741893, 0.01323756, 0.034837216, 0.029160472, 0.02581719, 0.033534482, 0.013063654, -0.03121281)"
20,without,"(-0.018470371, 0.01744792, -0.019500835, -0.010896682, 0.0041423403, -0.022506034, 0.036551658, 0.038678505, 0.023477387, -0.049833935, 0.052039843, 0.054274976, -0.0041717924, -0.016275968, -0.005626365, 0.0010214361, -0.023376688, 0.0129038505, 0.012974478, 0.03874492, 0.033749897, -0.043840706, 0.030469941, -0.007658678, -0.013036064, 0.025661264, 0.0019268863, 0.0010813924, 0.032801438, -0.012561571, 0.015733339, -0.034662884, -0.05353251, -0.017421747, -0.018322065, 0.035456125, -0.04429275, -0.03194457, -0.014271912, -0.00093954545, -0.018377835, 0.028530985, -0.05196154, 0.012221963, 0.012722027, -0.009463205, -0.009935946, -0.04418419, 0.0077988007, -0.018957866, -0.024596509, -0.012121383, -0.056841604, 0.01762356, -0.027778797, 0.020279456, 0.056166727, -0.031361923, 0.007907533, 0.048797846, 0.003990587, -0.025751792, -0.042429276, 0.009744816, 0.035293035, -0.017943852, -0.013763371, -0.0011286926, 0.01043249, 0.041457772, 0.009346553, 0.028592885, -0.019807324, -0.014917628, 0.03133106, 0.037498828, 0.021951461, 0.02249191, -0.017615622, -0.033149764, 0.021973157, 0.0026369654, -0.0036058496, -0.017665146, 0.010475637, -0.0018718473, 0.037481528, 0.0017094986, 0.03579229, -0.023178028, 0.04547839, 0.0017419857, -0.00811638, 0.008320619, -0.036841087, 0.016595518, 0.025449848, -0.007767115, 0.022679908, 0.0031381056)"
21,fam,"(-0.009963878, -0.030052783, 0.01661321, -0.005771179, 0.027649859, -0.048988495, 0.016797893, -0.0506004, -0.00018209362, 0.036526494, 0.005719734, -0.00010113057, -0.023413613, 0.05707709, 0.013983489, -0.044443846, -0.021019997, 0.02146752, 0.0037196975, -0.030260058, 0.00044764762, -0.011170743, 0.017553164, -0.011206807, -0.04472431, 0.015075397, 0.034790363, -0.05627138, -0.02608094, -0.0055929483, -0.023527483, -0.050194092, -0.017680107, 0.009939117, -0.0014217866, 0.04284296, 0.009286429, 0.0076362835, 0.029546894, -0.032625776, 0.04678306, -0.029059855, -0.022278216, -0.05360451, 0.019803127, 0.046606615, 0.017552264, -0.02527961, -0.022578487, -0.016944867, -0.03771741, 0.021552378, -0.01992394, -0.0063419463, 0.025723346, -0.024337083, 0.018797247, 0.005276568, -0.03292643, -0.05437314, -0.02669946, 0.018681474, 0.018169986, -0.007131265, -0.012020954, 0.013086531, -0.031209476, -0.03559247, 0.030553779, 0.035192475, -0.056325473, 0.010602751, -0.024960099, 0.01646128, 0.058487143, 0.03523649, -0.014633522, -0.04304214, 0.01046398, -0.046642907, -0.051807366, 0.037919953, -0.018831234, -0.040342193, 0.013256622, -0.026850885, -0.0004170005, -0.024742251, 0.011879682, -0.01806071, -0.054943994, -0.011046701, -0.033355393, 0.045161802, 0.02365054, -0.023235878, 0.02199155, 0.005470472, -0.017752813, -0.00061793264)"
22,Respect,"(0.047779184, -0.033615325, 0.005275018, -0.014090813, -0.0073927916, 0.010154592, -0.03666501, 0.022145962, 0.016005818, -0.016943216, -0.020212399, -0.03766886, -0.012581536, -0.016165497, -0.049577814, 0.05812265, -0.039644264, -0.028050348, -0.057443045, -0.0056749955, 0.045259386, -0.029624524, -0.009767639, 0.026160114, -0.03768731, -0.023336452, 0.00844233, -0.014260321, -0.010422327, 0.0436596, -0.033532087, 0.05132989, -0.035698585, 0.011630388, -0.023619073, -0.02583147, -0.011404788, -0.040831614, 0.00018550204, -0.024013637, 0.025168054, -0.044599283, -0.034305945, 0.039575115, -0.003540124, 0.006873662, 0.030394703, -0.059670195, 0.015227041, -0.032271188, -0.032735404, -0.018661072, 0.0072545027, -0.020823725, 0.042804483, 0.022190679, 0.011107181, 0.0068114386, 0.021164682, -0.01805111, 0.012932054, -0.05221216, 0.038788762, 0.0019438106, -0.03343895, 0.054964278, -0.023353199, 0.03596786, -0.0050513432, 0.0075253416, -0.035506014, 0.05966509, 0.023056954, -0.013046989, 0.008887829, 0.044125568, -0.029238567, 0.044940483, 0.015251661, 0.036971603, 0.03618542, 0.05836472, 0.035806842, -0.032311082, 0.002527365, -0.030792123, 0.003927958, 0.019410826, 0.0491412, -0.047129355, 0.007468306, 0.037535142, 0.031097848, 0.0382047, -0.006954117, -0.0058287014, -0.0003782004, -0.010407907, 0.024024375, 0.0123431645)"
23,Latest,"(-0.02441189, 0.022983674, -0.03549192, -0.0016216296, 0.027441852, -0.018743137, -0.017390085, -0.031724356, 0.011469283, -0.024663594, -0.049588453, -0.012537541, 0.022747658, -0.0061372705, -0.024840333, -0.034956023, 0.050916176, -0.05171019, -0.011355554, -0.032632377, 0.033851348, 0.041628674, -0.048150666, -0.03919577, -0.023434272, 0.015140116, -0.039717387, -0.04512663, 0.048802, 0.030270714, 0.050901126, -0.037574437, -0.03914665, 0.032372218, 0.014319909, 0.04843817, 0.017824765, 0.036964677, -0.012894074, -0.037475638, -0.001761221, 0.031385403, -0.033171456, 0.0072120214, 0.046702694, -0.020656772, -0.022553096, 0.044056877, 0.012524358, -0.00067837845, 0.02074098, -0.0037192618, 0.03623737, 0.04741284, 0.028353944, 0.056662817, 0.015166771, 0.034771185, -0.042383477, -0.023422062, 0.014868521, 0.031385288, -0.028778324, -0.0031299263, 0.0130734695, 0.033638325, -0.04721503, 0.034352396, -0.0026830756, 0.048713885, -0.056957163, 0.02377975, 0.021566859, -0.021605015, -0.0006787079, 0.029694835, -0.04333336, 0.013229856, 0.015929699, -0.009272458, -0.00016510622, 0.029560171, -0.019095147, -0.031513177, 0.033871997, -0.007928126, -0.021874709, -0.030531175, -0.045678962, 0.02011629, -0.03464556, -0.026478363, 0.030922543, 0.05413834, 0.00073614274, 0.03520119, 0.04106337, -0.012873185, -0.02949847, -0.031191986)"
24,NNW,"(-0.031248761, 0.034273114, -0.02328452, -0.038895298, -0.033196807, 0.04693741, -0.013854466, -0.014447201, -0.03467126, -0.010980319, 0.02829745, 0.020008255, 0.00020667166, -0.03710289, -0.0026984103, -0.010805763, 0.011604369, -0.041635405, 0.034630988, -0.043882705, -0.012733411, -0.024399221, -0.04555991, 0.0254714, 0.02668849, -0.03170973, 0.04275422, 0.020150926, 0.009229481, 0.02569833, 0.03215302, 0.016460609, -0.024691379, 0.042294692, -0.04891268, 0.014869977, -0.049921323, 0.017487977, -0.020939648, -0.029945696, -0.042083226, 0.025061075, 0.034768406, 0.014971923, -0.041015826, 0.02332947, 0.017693829, 0.015375797, 0.00013200194, -0.04962801, 0.044892874, -0.040424477, -0.009110998, -0.003012754, 0.004076492, -0.045246232, 0.017157499, -0.00713215, 0.007909488, 0.023781452, -0.02095486, -0.005324185, -0.034986414, -0.046298336, 0.007750999, -0.014512695, 0.010553706, 0.039826047, -0.043772925, -0.03453808, 0.040085386, -0.006986715, 0.013952162, -0.029559398, 0.0057386383, 0.025560174, 0.019680846, 0.013399985, 0.031321812, 0.04082341, -0.0017183423, 0.045008395, 0.021301176, 0.04908428, -0.020545913, 0.047213826, -0.043890692, 0.02296983, 0.048956458, 0.02141181, 0.010257293, -0.021731187, 0.029260028, 0.015518736, 0.04269452, 0.03295349, 0.017807852, -0.0028350726, -0.026344825, 0.044575218)"
25,15,"(-0.0508864, -0.04568444, -0.056431737, -0.036263883, 0.02386575, -0.0018504072, 0.007962192, -0.021829735, -0.015367428, 0.02826359, -0.02193008, 0.012527916, 0.007923284, 0.0062667103, 0.03195178, 0.009445638, 0.03806807, 0.024906265, -0.021811135, 0.034100525, -0.0023482684, -0.04008071, -0.056471027, -0.037497673, 0.004948124, 0.031091923, 0.01047835, -0.022613937, -0.023740508, -0.030162433, 0.037317656, -0.008207212, 0.010232212, 0.024548115, -0.014417532, 0.025333995, -0.022669777, -0.029904395, -0.004008735, -0.035362255, -0.053395163, 0.05576089, -0.0017183728, 0.036166742, 0.007995692, 0.053804487, 0.027646419, 0.029394751, -0.0060695573, -0.05431352, -0.02295096, -0.0063949414, 0.021201452, 0.012549684, -0.025415244, -0.02771263, -0.050302435, -0.016410505, -0.031151833, -0.032540217, 0.014144862, -0.03482698, 0.027111327, -0.011090931, 0.034957677, -0.022156423, 0.021157343, -0.029358113, -0.0307133, 0.026694646, -0.05526444, 0.0019178985, -0.013996805, -0.052466318, -0.02060561, 0.03731152, 0.024621919, -0.0150279645, 0.0045126034, -0.011205517, -0.0058228057, -0.029912282, -0.057797976, -0.041415647, -0.039466325, -0.040670015, 0.04180251, 0.011426584, -0.02238079, -0.024473166, -0.013045195, -0.049350355, 0.031018691, 0.010067673, 0.0032163314, 0.000757981, 0.036110487, 0.0033200206, 0.0025900323, 0.0043808618)"
26,liveonKOMO,"(0.025894662, -0.008371246, -0.049588267, -0.0023204742, 0.023138756, 0.0015347616, -0.0044086827, 0.04629241, 0.031078447, -0.0026816367, -0.03559714, -0.0044228197, -0.03706664, 0.04484617, 0.04436654, 0.045972478, -0.03297839, -0.024254749, 0.01413204, -0.03264921, 0.016293632, -0.028027449, -0.025993628, 0.01740975, -0.02409392, 0.038657222, 0.047017008, -0.047556225, -0.024600709, 0.047694374, 0.03796068, 0.006630344, 0.021423645, -0.019730946, -0.011916084, -0.013227122, 0.013965888, 0.02185362, -0.042980455, -0.035512686, -0.03059776, 0.028551929, 0.018036082, 0.029714683, -0.015699523, -0.022203749, -0.038778257, -0.015285932, 0.012304942, -0.024544928, 0.025941245, 0.044230625, 0.021449974, 0.02640438, 0.018542344, 0.041447338, -0.037753098, 0.03566922, 0.01632948, 0.03635656, -0.035671238, 0.022640012, -0.013189987, 0.044472706, -0.04661359, 0.03243234, -0.048885696, -0.004644992, -0.043423913, -0.030893452, 0.035121568, 0.05155749, -0.010044765, 0.03072557, 4.8073387e-05, -0.03560962, -0.039396033, 0.034201782, -0.05092068, -0.006671449, -0.04703984, -0.019644512, 0.0032467982, -0.027693275, 0.0033624577, -0.040315807, 0.03751384, -0.039479, 0.0028967569, -0.048187044, -0.012708499, -0.014685524, 0.018182104, -0.013622671, -0.025807573, 0.008750272, 0.045356713, -0.04313334, 0.010892892, -0.02869605)"
27,.,"(0.011931993, 0.028275203, 0.038444113, 0.027072374, -0.049185004, -0.035333157, 0.006625831, -0.035519265, -0.035607338, 0.03118198, 0.013798926, 0.00029451773, 0.01863755, -0.049296867, -0.026297677, -0.02462746, 0.03607643, 0.0051010363, -0.007699229, -0.040475298, -0.0027580373, 0.019507412, 0.00842179, -0.021737551, 0.02660482, 0.00395602, -0.0024990663, 0.00040090084, -0.03234887, -0.0069335327, 0.033811297, -0.00063461065, -0.033524774, -0.014928721, -0.0146482475, -0.00669273, -0.018539943, -0.0317467, -0.048650004, 0.028228227, -0.04443134, 0.044085648, 0.02918316, 0.023792002, -0.03381846, 0.01817998, 0.020673286, 0.0067837946, -0.041640542, -0.028441286, 0.03342017, 0.02551191, 0.034042325, -0.042569887, -0.012401938, 0.048262943, -0.021045113, -0.008489549, -0.044933297, 0.03577744, -0.018090796, -0.03759663, -0.0015772209, 0.02750602, 0.049461935, -0.02494415, -0.018744268, -0.028741563, 0.029785123, 0.0071456917, 0.01934788, 0.018449616, 0.035690162, 0.04743698, 0.024305914, -0.044677746, -0.0017276518, 0.01058979, 0.024993908, 0.000968229, -0.044995334, 0.047406163, 0.0014301911, 0.022839915, -0.027412832, 0.046637382, -0.04602618, -0.044992615, 0.0075111017, 0.017253522, 0.023583438, -0.043268323, 0.029728953, 0.012200773, -0.044546127, 0.0010063425, 0.0019221902, -0.044432223, 0.043350708, 0.03999159)"
28,4,"(0.0028138522, 0.041103236, 0.048008084, 0.014982191, -0.042848922, 0.011388737, 0.04049899, 0.0020442556, 0.008054482, -0.0036410533, -0.038769636, -0.03921964, -0.029033568, -0.03271713, -0.017061768, -0.04031091, 0.030326238, 0.0004413445, -0.046329062, -0.005241116, -0.008400591, 0.005802174, 0.008679476, 0.024204124, 0.055358894, -0.020268157, -0.055085775, -0.028883804, 0.027283246, 0.03993791, -0.030180523, -0.022848837, 0.036331397, 0.0291443, 0.0053942357, 0.0079240175, 0.0010211804, 0.002864903, 0.014448907, 0.0019516819, 0.04161963, 0.005152547, -0.05456692, 0.04420887, -0.028943308, -0.05725716, -0.026118273, 0.020768154, 0.012316572, 0.0171635, 0.05089239, 0.024818948, 0.021006469, 0.039668273, 0.05454631, -0.035856225, -0.020710856, 0.022997528, 0.057164825, 0.0073096966, -0.009002252, 0.028708775, -0.026239669, -0.023111314, -0.03879504, 0.021151597, 0.014382328, -0.021721182, 0.00835974, 0.016274564, -0.03332284, -0.0066892635, -0.026085854, 0.04191155, -0.021866892, 0.047798548, -0.0489184, 0.038749658, 0.01926959, 0.031528678, 0.00089252804, 0.05534704, -0.035940796, -0.027496174, -0.029367886, -0.022664353, 0.019859312, 0.0009952754, -0.031259198, 0.02210006, 0.041374724, 0.030782517, -0.023030134, 0.02559196, 0.046028085, -0.051394492, 0.0038263574, 0.0012561209, 0.032692023, -0.015171742)"
